year,county,undergrad,unemployment,income_percap,civ_labor,race_white,income_med,income_person,pop_res,net_mig,homeowner,crime,racical_dissim,snap,inc_ineq,discon_yth,burd_house,pre_death,patents,poverty,age_med,commute,age_pre_death,at_hpi,eq_sprime,poverty_perc,hisp_latin,privat_ests,buildings,poverty_u18,house_singp,pop_est,pop_perc,prevent_admin,assoc_deg,rel_chil_518,prec_rel_chil_518,pop_u18,perc_pop_u18,real_wage_coladj,date,countycode
1999,BLUE EARTH,NaN,2.2916666666666665,25692,33724.75,NaN,38215,1430992,55.698,NaN,NaN,NaN,NaN,1654,NaN,NaN,NaN,251.8,NaN,52745,NaN,NaN,296.1,92.89,26.59666557492894,NaN,NaN,1702.5,192,11891,NaN,4735,9,NaN,NaN,854,9.9,1164,9.8,NaN,1999-06-16,7
1999,BROWN,NaN,3.55,24547,15063.916666666666,NaN,39644,663740,27.04,NaN,NaN,NaN,NaN,751,NaN,NaN,NaN,346.5,NaN,26231,NaN,NaN,304.8,93.7,20.6605556755921,NaN,NaN,764.75,64,6782,NaN,1724,6.6,NaN,NaN,380,7.3,530,7.8,NaN,1999-06-16,8
1999,CARLTON,NaN,4.208333333333333,22842,16087.833333333334,NaN,39483,720846,31.558000000000003,NaN,NaN,NaN,NaN,1458,NaN,NaN,NaN,366.6,NaN,30469,NaN,NaN,338.1,92.07,27.059145711527133,NaN,NaN,657.75,173,7961,NaN,2593,8.5,NaN,NaN,586,9.8,830,10.4,NaN,1999-06-16,9
1999,CARVER,NaN,2.091666666666667,35864,40896.25,NaN,66393,2445242,68.181,NaN,NaN,NaN,NaN,549,NaN,NaN,NaN,193.2,2,69962,NaN,NaN,258.1,89.45,23.460210804895443,NaN,NaN,1620.25,931,22091,NaN,2335,3.3,NaN,NaN,589,3.8,908,4.1,NaN,1999-06-16,10
1999,CASS,NaN,1.7,28235,12586.666666666666,NaN,33133,3442413,121.921,NaN,NaN,NaN,NaN,1646,NaN,NaN,NaN,531.1,NaN,27161,NaN,NaN,388,96.73,27.004896636954367,NaN,NaN,739.25,612,6682,NaN,3639,13.4,NaN,NaN,936,18,1143,17.1,NaN,1999-06-16,11
1999,CHIPPEWA,NaN,4.891666666666667,25503,6984.333333333333,NaN,36466,335544,13.157,NaN,NaN,NaN,NaN,566,NaN,NaN,NaN,361.4,NaN,12986,NaN,NaN,309.4,96.28,24.09533326328916,NaN,NaN,403,26,3325,NaN,1133,8.7,NaN,NaN,267,10.7,356,10.7,NaN,1999-06-16,12
1999,CHISAGO,NaN,3.183333333333333,27210,22002,NaN,52338,1090321,40.07,NaN,NaN,NaN,NaN,989,NaN,NaN,NaN,298.9,NaN,40678,NaN,NaN,342.9,90.44,29.918185867345084,NaN,NaN,931.25,685,12226,NaN,2286,5.6,NaN,NaN,543,6.1,834,6.8,NaN,1999-06-16,13
1999,CLAY,NaN,2.4499999999999997,21575,30363.083333333332,NaN,38543,1099692,50.971000000000004,NaN,NaN,NaN,NaN,3189,NaN,NaN,NaN,325.7,NaN,47826,NaN,NaN,357,94.82,26.48476633350432,NaN,NaN,1066.5,215,12739,NaN,5061,10.6,NaN,NaN,1109,11.8,1500,11.8,NaN,1999-06-16,14
1999,CLEARWATER,NaN,11.225,18492,4165,NaN,30079,157665,8.526,NaN,NaN,NaN,NaN,650,NaN,NaN,NaN,452.5,NaN,8334,NaN,NaN,390.3,NaN,30.745815877752324,NaN,NaN,206.25,4,2199,NaN,1174,14.1,NaN,NaN,301,18,378,17.2,NaN,1999-06-16,15
1999,COOK,NaN,3.7333333333333334,26468,3085.1666666666665,NaN,36510,133318,5.037,NaN,NaN,NaN,NaN,74,NaN,NaN,NaN,431.3,NaN,5156,NaN,NaN,346.2,93.22,20.651919884968883,NaN,NaN,243,82,1053,NaN,356,6.9,NaN,NaN,74,9.2,98,9.3,NaN,1999-06-16,16
1999,COTTONWOOD,NaN,4.366666666666667,23149,5716.5,NaN,32408,283575,12.25,NaN,NaN,NaN,NaN,400,NaN,NaN,NaN,541.5,NaN,11990,NaN,NaN,433.5,98.15,18.465500609331983,NaN,NaN,361.5,18,3013,NaN,1176,9.8,NaN,NaN,332,14.7,404,13.4,NaN,1999-06-16,17
1999,CROW WING,NaN,4.408333333333333,22514,28090.916666666668,NaN,36569,1219632,54.173,NaN,NaN,NaN,NaN,2101,NaN,NaN,NaN,368.9,1,54729,NaN,NaN,299.3,92.54,25.782155745822983,NaN,NaN,1767.75,694,13561,NaN,5046,9.2,NaN,NaN,1145,11.5,1620,11.9,NaN,1999-06-16,18
1999,DAKOTA,NaN,1.8083333333333333,34234,217948.66666666666,NaN,61848,11999845,350.52,NaN,NaN,NaN,NaN,5497,NaN,NaN,NaN,218,8,357648,NaN,NaN,282.6,89.22,29.386123437169704,NaN,NaN,8455.75,2601,103753,NaN,14193,4,NaN,NaN,3441,4.6,5166,5,NaN,1999-06-16,19
1999,DODGE,NaN,3.1666666666666665,25319,9109.083333333334,NaN,47760,440215,17.387,NaN,NaN,NaN,NaN,374,NaN,NaN,NaN,325.6,NaN,17693,NaN,NaN,359.1,92.94,25.25687366377907,NaN,NaN,366.25,155,5323,NaN,1016,5.7,NaN,NaN,257,6.6,363,6.8,NaN,1999-06-16,20
1999,DOUGLAS,NaN,4.233333333333333,22333,16849.666666666668,NaN,37234,959442,42.96,NaN,NaN,NaN,NaN,948,NaN,NaN,NaN,288.2,NaN,32578,NaN,NaN,239.8,90.25,29.62048020625244,NaN,NaN,1070,228,7858,NaN,2744,8.4,NaN,NaN,584,9.8,781,9.9,NaN,1999-06-16,21
1999,FARIBAULT,NaN,3.7666666666666666,22676,8168.166666666667,NaN,34145,369353,16.288,NaN,NaN,NaN,NaN,574,NaN,NaN,NaN,342.2,NaN,15888,NaN,NaN,260.6,90.92,19.90357140361833,NaN,NaN,465.5,16,3854,NaN,1464,9.2,NaN,NaN,311,10.5,443,11.5,NaN,1999-06-16,22
1999,FILLMORE,NaN,3.275,22435,10042.416666666666,NaN,36046,472255,21.05,NaN,NaN,NaN,NaN,529,NaN,NaN,NaN,377.7,1,20801,NaN,NaN,325.8,92.96,20.79796856494944,NaN,NaN,576.5,97,5505,NaN,1813,8.7,NaN,NaN,505,12,614,11.2,NaN,1999-06-16,23
1999,FREEBORN,NaN,2.6666666666666665,22713,16687.166666666668,NaN,36091,741314,32.638000000000005,NaN,NaN,NaN,NaN,1239,NaN,NaN,NaN,408.8,2,32356,NaN,NaN,333.1,93.2,23.026744525809224,NaN,NaN,829.25,79,7711,NaN,2757,8.5,NaN,NaN,570,9.9,832,10.8,NaN,1999-06-16,24
1999,GOODHUE,NaN,2.9,26519,23455.083333333332,NaN,46484,1166154,43.974,NaN,NaN,NaN,NaN,652,NaN,NaN,NaN,341,NaN,43497,NaN,NaN,329.8,91.02,25.70077864974872,NaN,NaN,1158.25,189,11534,NaN,2282,5.2,NaN,NaN,565,6.5,773,6.7,NaN,1999-06-16,25
1999,GRANT,NaN,5.391666666666667,23547,2860.6666666666665,NaN,33601,148513,6.307,NaN,NaN,NaN,NaN,251,NaN,NaN,NaN,617.6,1,6180,NaN,NaN,472.2,NaN,20.870191180163395,NaN,NaN,203.75,12,1500,NaN,572,9.3,NaN,NaN,129,11,172,11.4,NaN,1999-06-16,26
1999,HENNEPIN,NaN,2.15,40456,661527.8333333334,NaN,50398,44891887,1109.634,NaN,NaN,NaN,NaN,59901,NaN,NaN,NaN,290.3,305.5,1104434,NaN,NaN,324.8,87.82,27.859479919702228,NaN,NaN,40325.75,3430,265711,NaN,88871,8,NaN,NaN,19052,10.1,27556,10.4,NaN,1999-06-16,27
1999,HOUSTON,NaN,3.45,25330,11389.166666666666,NaN,40757,497263,19.631,NaN,NaN,NaN,NaN,477,NaN,NaN,NaN,328.1,NaN,19562,NaN,NaN,294.5,94.52,18.058936376577577,NaN,NaN,385.75,92,5342,NaN,1311,6.7,NaN,NaN,307,7.4,433,8.1,NaN,1999-06-16,28
1999,HUBBARD,NaN,4.85,20860,8414.916666666666,NaN,33890,375250,17.989,NaN,NaN,NaN,NaN,823,NaN,NaN,NaN,458.7,NaN,18346,NaN,NaN,358.8,NaN,25.916398400893822,NaN,NaN,507.25,38,4471,NaN,2019,11,NaN,NaN,482,14.2,636,14.2,NaN,1999-06-16,29
1999,ISANTI,NaN,3.45,24373,16254,NaN,48225,746037,30.609,NaN,NaN,NaN,NaN,875,NaN,NaN,NaN,287.2,1,31063,NaN,NaN,315.3,89.88,30.461295992375135,NaN,NaN,658,291,8854,NaN,1973,6.4,NaN,NaN,494,7.4,717,8.1,NaN,1999-06-16,30
1999,ITASCA,NaN,7.133333333333333,21431,20125.416666666668,NaN,35859,940798,43.898999999999994,NaN,NaN,NaN,NaN,1884,NaN,NaN,NaN,376.2,NaN,43752,NaN,NaN,304.6,92.82,25.740775015513716,NaN,NaN,1106.25,290,10556,NaN,4449,10.2,NaN,NaN,1045,13,1418,13.4,NaN,1999-06-16,31
1999,JACKSON,NaN,3.158333333333333,22275,6134.5,NaN,35790,252825,11.35,NaN,NaN,NaN,NaN,292,NaN,NaN,NaN,357.6,NaN,11130,NaN,NaN,306.3,109.25,19.327008704496272,NaN,NaN,294.25,18,2739,NaN,907,8.2,NaN,NaN,231,10.9,297,10.8,NaN,1999-06-16,32
1999,KANABEC,NaN,6.5,20687,6959.75,NaN,36765,304413,14.715,NaN,NaN,NaN,NaN,536,NaN,NaN,NaN,449.3,NaN,14960,NaN,NaN,400.6,93.71,30.032348001187344,NaN,NaN,270.75,64,4077,NaN,1457,9.7,NaN,NaN,390,12.5,507,12.4,NaN,1999-06-16,33
1999,KANDIYOHI,NaN,3.4416666666666664,25542,21653.833333333332,NaN,39048,1055636,41.32899999999999,NaN,NaN,NaN,NaN,2052,NaN,NaN,NaN,309.5,NaN,40793,NaN,NaN,299.4,96.32,26.261712448758942,NaN,NaN,1212.75,187,10852,NaN,3823,9.4,NaN,NaN,932,11.5,1250,11.5,NaN,1999-06-16,34
1999,KITTSON,NaN,6.216666666666667,23438,2350.75,NaN,33490,124900,5.329,NaN,NaN,NaN,NaN,185,NaN,NaN,NaN,468.9,NaN,5178,NaN,NaN,360.7,NaN,21.298026410644354,NaN,NaN,176.25,12,1312,NaN,512,9.9,NaN,NaN,123,12.7,157,12,NaN,1999-06-16,35
1999,KOOCHICHING,NaN,6.633333333333333,23159,6537.333333333333,NaN,36361,336084,14.512,NaN,NaN,NaN,NaN,766,NaN,NaN,NaN,518.6,NaN,14195,NaN,NaN,397.2,95.36,27.076681228779286,NaN,NaN,448.25,32,3394,NaN,1588,11.2,NaN,NaN,403,15.7,483,14.2,NaN,1999-06-16,36
1999,LAC QUI PARLE,NaN,3.341666666666667,22765,3775.0833333333335,NaN,33083,184552,8.107000000000001,NaN,NaN,NaN,NaN,213,NaN,NaN,NaN,640.3,NaN,7926,NaN,NaN,506.6,NaN,20.134107143226927,NaN,NaN,201,12,1973,NaN,649,8.2,NaN,NaN,141,9.1,188,9.5,NaN,1999-06-16,37
1999,LAKE,NaN,4.7,19157,2540.4166666666665,NaN,32266,83256,4.5569999999999995,NaN,NaN,NaN,NaN,118,NaN,NaN,NaN,335.5,NaN,4513,NaN,NaN,290,89.5,27.22804496484647,NaN,NaN,152,0,1118,NaN,408,9,NaN,NaN,91,10,125,11.2,NaN,1999-06-16,38
1999,LAKE OF THE WOODS,NaN,4.7,18466,2540.4166666666665,NaN,32266,84149,4.5569999999999995,NaN,NaN,NaN,NaN,118,NaN,NaN,NaN,335.5,NaN,4513,NaN,NaN,290,NaN,27.22804496484647,NaN,NaN,152,0,1118,NaN,408,9,NaN,NaN,91,10,125,11.2,NaN,1999-06-16,39
1999,LE SUEUR,NaN,3.3,25947,14789.5,NaN,44937,654323,25.218000000000004,NaN,NaN,NaN,NaN,607,NaN,NaN,NaN,277.9,NaN,25360,NaN,NaN,269.1,88.82,21.722864357431654,NaN,NaN,615.25,149,6907,NaN,1630,6.4,NaN,NaN,429,8.2,544,7.9,NaN,1999-06-16,40
1999,LINCOLN,NaN,3.716666666666667,20985,3043,NaN,31075,136258,6.492999999999999,NaN,NaN,NaN,NaN,178,NaN,NaN,NaN,341.5,NaN,6301,NaN,NaN,255.6,93.95,21.59138788582442,NaN,NaN,177,3,1521,NaN,611,9.7,NaN,NaN,133,11.6,176,11.6,NaN,1999-06-16,41
1999,LYON,NaN,2.625,25614,15058.25,NaN,39096,650646,25.401999999999997,NaN,NaN,NaN,NaN,761,NaN,NaN,NaN,279.2,NaN,24459,NaN,NaN,296.9,95.38,22.399385727304182,NaN,NaN,729.75,55,6629,NaN,2062,8.4,NaN,NaN,486,10,638,9.6,NaN,1999-06-16,42
1999,MAHNOMEN,NaN,7.4,18764,2237,NaN,28555,97646,5.204,NaN,NaN,NaN,NaN,610,NaN,NaN,NaN,608.3,NaN,5160,NaN,NaN,535.3,NaN,29.575765528467418,NaN,NaN,114,0,1488,NaN,883,17.1,NaN,NaN,248,22.4,313,21.1,NaN,1999-06-16,44
1999,MARSHALL,NaN,9.758333333333333,20810,4620.583333333333,NaN,34175,212995,10.235,NaN,NaN,NaN,NaN,417,NaN,NaN,NaN,291.6,NaN,10128,NaN,NaN,239,NaN,24.657617793603677,NaN,NaN,258.25,3,2575,NaN,1007,9.9,NaN,NaN,239,12.2,314,12.2,NaN,1999-06-16,45
1999,MARTIN,NaN,3.4166666666666665,24295,11077,NaN,35063,531526,21.878,NaN,NaN,NaN,NaN,903,NaN,NaN,NaN,365,NaN,21584,NaN,NaN,306.6,94.33,20.949571541837464,NaN,NaN,673.5,28,5370,NaN,2095,9.7,NaN,NaN,573,14,685,12.8,NaN,1999-06-16,46
1999,MCLEOD,NaN,3.2,26564,21081.25,NaN,45530,928141,34.94,NaN,NaN,NaN,NaN,738,NaN,NaN,NaN,355.3,NaN,34814,NaN,NaN,363.9,94.52,30.096796086978742,NaN,NaN,920,185,9634,NaN,1946,5.6,NaN,NaN,468,6.6,687,7.1,NaN,1999-06-16,43
1999,MEEKER,NaN,5.3,22892,9496.666666666666,NaN,39966,513493,22.430999999999997,NaN,NaN,NaN,NaN,602,NaN,NaN,NaN,409.7,NaN,22343,NaN,NaN,370.5,92.76,25.99525912981504,NaN,NaN,527.5,156,6094,NaN,1642,7.3,NaN,NaN,366,8,534,8.8,NaN,1999-06-16,47
1999,MILLE LACS,NaN,6.133333333333333,21398,9464.833333333334,NaN,35748,469031,21.919,NaN,NaN,NaN,NaN,862,NaN,NaN,NaN,407.4,NaN,22e3,NaN,NaN,371.4,89.02,28.589679757619372,NaN,NaN,545.25,137,5908,NaN,2033,9.2,NaN,NaN,510,11.5,698,11.8,NaN,1999-06-16,48
1999,MORRISON,NaN,6.041666666666667,20623,14914.833333333334,NaN,35726,646811,31.363000000000003,NaN,NaN,NaN,NaN,1041,NaN,NaN,NaN,380.8,NaN,31716,NaN,NaN,346,92.25,24.781527600284335,NaN,NaN,722.5,264,8841,NaN,3127,9.9,NaN,NaN,720,10.9,1029,11.6,NaN,1999-06-16,49
1999,MOWER,NaN,2.1083333333333334,24576,19105.25,NaN,36469,942530,38.352,NaN,NaN,NaN,NaN,1518,NaN,NaN,NaN,420.5,2.5,38220,NaN,NaN,347.2,93.15,23.893235979333575,NaN,NaN,876.25,89,9501,NaN,3258,8.5,NaN,NaN,792,11.3,1026,10.8,NaN,1999-06-16,50
1999,MURRAY,NaN,4.1,24104,4371,NaN,35024,222098,9.214,NaN,NaN,NaN,NaN,171,NaN,NaN,NaN,463.4,NaN,9118,NaN,NaN,340.7,96.7,19.838277271901802,NaN,NaN,260.75,21,2284,NaN,705,7.7,NaN,NaN,163,9.2,216,9.4,NaN,1999-06-16,51
1999,NICOLLET,NaN,1.8916666666666666,24919,18531.666666666668,NaN,45376,732780,29.406999999999996,NaN,NaN,NaN,NaN,702,NaN,NaN,NaN,197.3,NaN,27492,NaN,NaN,221.6,93.98,21.840649154871496,NaN,NaN,562.75,166,7312,NaN,1878,6.8,NaN,NaN,374,6.9,581,7.9,NaN,1999-06-16,52
1999,NOBLES,NaN,3.1333333333333333,22685,9693.916666666666,NaN,35034,468186,20.639,NaN,NaN,NaN,NaN,874,NaN,NaN,NaN,380.3,NaN,20746,NaN,NaN,340,95.17,24.760756581470318,NaN,NaN,600.5,23,5518,NaN,2082,10,NaN,NaN,569,14.2,706,12.8,NaN,1999-06-16,53
1999,NORMAN,NaN,5.058333333333334,24211,3382.5,NaN,32583,180805,7.468,NaN,NaN,NaN,NaN,416,NaN,NaN,NaN,362.4,NaN,7342,NaN,NaN,275.2,NaN,24.412119191904093,NaN,NaN,210.75,8,1919,NaN,794,10.8,NaN,NaN,171,11.8,243,12.7,NaN,1999-06-16,54
1999,OLMSTED,NaN,1.9833333333333334,30697,74142.75,NaN,51147,3763035,122.585,NaN,NaN,NaN,NaN,3803,NaN,NaN,NaN,291.4,5.833333333333333,123410,NaN,NaN,322,90.25,22.970746744111597,NaN,NaN,2929,1004,33418,NaN,7470,6.1,NaN,NaN,1771,7.3,2490,7.5,NaN,1999-06-16,55
1999,OTTER TAIL,NaN,4.266666666666667,22188,27677.083333333332,NaN,34850,1257618,56.68,NaN,NaN,NaN,NaN,1776,NaN,NaN,NaN,448.8,1,56394,NaN,NaN,358.7,93.25,21.439492992190182,NaN,NaN,1522.75,114,14168,NaN,5370,9.5,NaN,NaN,1238,11.4,1660,11.7,NaN,1999-06-16,56
1999,PENNINGTON,NaN,5.8,24679,8122.833333333333,NaN,34136,337284,13.667,NaN,NaN,NaN,NaN,555,NaN,NaN,NaN,393,NaN,13349,NaN,NaN,370.6,95.27,25.087160760638326,NaN,NaN,375.25,15,3265,NaN,1302,9.8,NaN,NaN,297,12.4,383,11.7,NaN,1999-06-16,57
1999,PINE,NaN,6.25,20024,11304.583333333334,NaN,35221,519736,25.956,NaN,NaN,NaN,NaN,1127,NaN,NaN,NaN,470.9,NaN,25378,NaN,NaN,406.7,95.31,29.406500072098208,NaN,NaN,533.75,96,6566,NaN,2638,10.4,NaN,NaN,678,13.5,911,13.9,NaN,1999-06-16,58
1999,PIPESTONE,NaN,2.8583333333333334,21511,4976.083333333333,NaN,32939,216096,10.046,NaN,NaN,NaN,NaN,299,NaN,NaN,NaN,383.8,NaN,9771,NaN,NaN,350.3,100.11,20.506767742818834,NaN,NaN,330.75,4,2558,NaN,837,8.6,NaN,NaN,204,10.4,276,10.8,NaN,1999-06-16,59
1999,POLK,NaN,3.6750000000000003,21776,17116.083333333332,NaN,34503,681449,31.294,NaN,NaN,NaN,NaN,2088,NaN,NaN,NaN,474.1,NaN,30411,NaN,NaN,422.2,98.57,25.305343852103928,NaN,NaN,847.75,118,8069,NaN,3414,11.2,NaN,NaN,800,13.2,1090,13.5,NaN,1999-06-16,60
1999,POPE,NaN,3.058333333333333,22721,5485.583333333333,NaN,34864,254409,11.197000000000001,NaN,NaN,NaN,NaN,323,NaN,NaN,NaN,304.1,NaN,11030,NaN,NaN,230.3,89.26,20.61078594161664,NaN,NaN,303.75,33,2778,NaN,983,8.9,NaN,NaN,239,10.9,315,11.4,NaN,1999-06-16,61
1999,RAMSEY,NaN,2.3083333333333336,30916,283934.3333333333,NaN,44577,15741472,509.175,NaN,NaN,NaN,NaN,37624,NaN,NaN,NaN,318.6,22.75,500844,NaN,NaN,351.9,87.49,28.80177861884311,NaN,NaN,13959.75,556,129669,NaN,48200,9.6,NaN,NaN,12858,13.8,17191,13.3,NaN,1999-06-16,62
1999,RED LAKE,NaN,9.241666666666667,19157,1896.5,NaN,31995,83256,4.346,NaN,NaN,NaN,NaN,158,NaN,NaN,NaN,509.9,NaN,4220,NaN,NaN,447.2,NaN,20.523660353254108,NaN,NaN,106.5,6,1076,NaN,376,8.9,NaN,NaN,88,10.6,111,10.3,NaN,1999-06-16,63
1999,REDWOOD,NaN,2.8166666666666664,23786,8954.583333333334,NaN,36972,402648,16.928,NaN,NaN,NaN,NaN,467,NaN,NaN,NaN,451,NaN,16553,NaN,NaN,397.4,94.59,21.879896216431273,NaN,NaN,527.5,22,4448,NaN,1334,8.1,NaN,NaN,321,9.5,437,9.8,NaN,1999-06-16,64
1999,RENVILLE,NaN,4.683333333333334,23426,8173.416666666667,NaN,37476,401827,17.153,NaN,NaN,NaN,NaN,1002,NaN,NaN,NaN,378.7,1,17e3,NaN,NaN,304.5,98.62,22.143027998688215,NaN,NaN,574.25,33,4541,NaN,1516,8.9,NaN,NaN,388,11.3,518,11.4,NaN,1999-06-16,65
1999,RICE,NaN,2.9,22963,28511.25,NaN,46559,1287803,56.082,NaN,NaN,NaN,NaN,1214,NaN,NaN,NaN,246.1,1,50795,NaN,NaN,274.3,90.59,27.285666283093047,NaN,NaN,1268.5,302,14064,NaN,3178,6.3,NaN,NaN,661,6.4,1004,7.1,NaN,1999-06-16,66
1999,ROCK,NaN,2.8,23351,4743.666666666667,NaN,37797,228487,9.785,NaN,NaN,NaN,NaN,196,NaN,NaN,NaN,369.6,NaN,9598,NaN,NaN,330,97.53,20.42774676574296,NaN,NaN,249,11,2550,NaN,686,7.1,NaN,NaN,164,8.5,223,8.7,NaN,1999-06-16,67
1999,ROSEAU,NaN,4.033333333333333,23476,9025.333333333334,NaN,39310,384756,16.389,NaN,NaN,NaN,NaN,267,NaN,NaN,NaN,347.1,NaN,16236,NaN,NaN,382.1,97.87,28.05356201408285,NaN,NaN,351.5,26,4848,NaN,1107,6.8,NaN,NaN,276,7.6,385,7.9,NaN,1999-06-16,68
1999,SCOTT,NaN,2.216666666666667,30570,49568.25,NaN,66504,2601286,85.094,NaN,NaN,NaN,NaN,937,NaN,NaN,NaN,202,2.3333333333333335,89312,NaN,NaN,300.9,88.95,25.4946371531284,NaN,NaN,2021.75,1880,27919,NaN,3098,3.5,NaN,NaN,861,4.5,1250,4.5,NaN,1999-06-16,70
1999,SHERBURNE,NaN,2.5833333333333335,24489,34768.333333333336,NaN,56862,1517554,61.968999999999994,NaN,NaN,NaN,NaN,968,NaN,NaN,NaN,229,NaN,63391,NaN,NaN,318.6,89.66,28.41605072371985,NaN,NaN,1317.5,1153,19778,NaN,2801,4.4,NaN,NaN,649,4.6,1047,5.3,NaN,1999-06-16,71
1999,SIBLEY,NaN,4.016666666666667,21789,6588.25,NaN,39051,334019,15.33,NaN,NaN,NaN,NaN,472,NaN,NaN,NaN,405.6,NaN,15232,NaN,NaN,358,90.24,19.534226070266634,NaN,NaN,346.5,58,4173,NaN,1150,7.5,NaN,NaN,295,9.5,428,10.2,NaN,1999-06-16,72
1999,ST. LOUIS,NaN,3.2450833333333335,24911,4559.12975,NaN,36720,4986258,8289.054,NaN,NaN,NaN,NaN,11141,NaN,NaN,NaN,417.2,NaN,194524,NaN,NaN,377.4,90.43,25.49469774953262,NaN,NaN,152,550,44180,NaN,18954,9.7,NaN,NaN,3967,12,5282,12,NaN,1999-06-16,69
1999,STEARNS,NaN,2.908333333333333,23847,78427.58333333333,NaN,42233,3143308,131.81,NaN,NaN,NaN,NaN,3382,NaN,NaN,NaN,243.1,1,127732,NaN,NaN,275.1,91.7,28.42366574209378,NaN,NaN,3669,907,34e3,NaN,8804,6.9,NaN,NaN,1850,7.4,2787,8.2,NaN,1999-06-16,73
1999,STEELE,NaN,2.4916666666666667,26296,19635.166666666668,NaN,45920,875349,33.288000000000004,NaN,NaN,NaN,NaN,1015,NaN,NaN,NaN,271,NaN,33468,NaN,NaN,277.4,95.17,26.79984702234406,NaN,NaN,879.75,185,9365,NaN,2048,6.1,NaN,NaN,512,7.4,721,7.7,NaN,1999-06-16,74
1999,STEVENS,NaN,2.8333333333333335,23633,5593.333333333333,NaN,37882,241014,10.198,NaN,NaN,NaN,NaN,200,NaN,NaN,NaN,216,NaN,9256,NaN,NaN,205.8,97.38,21.48486807868361,NaN,NaN,318,14,2163,NaN,794,8.6,NaN,NaN,112,7,191,8.9,NaN,1999-06-16,75
1999,SWIFT,NaN,3.8916666666666666,19597,5566.083333333333,NaN,34313,234168,11.949000000000002,NaN,NaN,NaN,NaN,449,NaN,NaN,NaN,356.9,NaN,10533,NaN,NaN,319.7,98.06,22.858754532464854,NaN,NaN,306,30,2734,NaN,990,9.4,NaN,NaN,187,9.2,297,10.9,NaN,1999-06-16,76
1999,TODD,NaN,5.158333333333333,18480,9332.333333333334,NaN,31694,450638,24.385,NaN,NaN,NaN,NaN,1130,NaN,NaN,NaN,329.4,NaN,24403,NaN,NaN,287.6,99.93,24.94101399890726,NaN,NaN,473.5,118,6678,NaN,2828,11.6,NaN,NaN,733,14.3,926,13.9,NaN,1999-06-16,77
1999,TRAVERSE,NaN,5.591666666666667,22281,1754,NaN,30906,93089,4.178,NaN,NaN,NaN,NaN,273,NaN,NaN,NaN,390.5,NaN,4064,NaN,NaN,269.3,NaN,19.47255861356573,NaN,NaN,118.5,7,1051,NaN,460,11.3,NaN,NaN,114,14,147,14,NaN,1999-06-16,78
1999,WABASHA,NaN,2.3666666666666667,25665,12726.75,NaN,41809,551172,21.476,NaN,NaN,NaN,NaN,437,NaN,NaN,NaN,333.6,NaN,21495,NaN,NaN,310.7,90.39,21.671429030525328,NaN,NaN,530,112,5818,NaN,1341,6.2,NaN,NaN,316,7,449,7.7,NaN,1999-06-16,79
1999,WADENA,NaN,5.333333333333333,18862,7208.083333333333,NaN,30468,257259,13.639000000000001,NaN,NaN,NaN,NaN,809,NaN,NaN,NaN,417.7,NaN,13446,NaN,NaN,351.9,92.75,26.715731978483372,NaN,NaN,403.25,48,3510,NaN,1667,12.4,NaN,NaN,396,15.3,538,15.3,NaN,1999-06-16,80
1999,WASECA,NaN,3.1666666666666665,22655,9699.833333333334,NaN,41304,441242,19.477,NaN,NaN,NaN,NaN,707,NaN,NaN,NaN,238.9,NaN,18261,NaN,NaN,243,94.35,23.346070293578492,NaN,NaN,467,54,5010,NaN,1353,7.4,NaN,NaN,361,9.9,463,9.2,NaN,1999-06-16,81
1999,WASHINGTON,NaN,1.7916666666666667,33827,119116.41666666667,NaN,66955,6677164,197.391,NaN,NaN,NaN,NaN,2564,NaN,NaN,NaN,224.4,1.4,200099,NaN,NaN,284.3,89.3,24.344454474671636,NaN,NaN,4254.75,2572,59214,NaN,6860,3.4,NaN,NaN,1720,4,2638,4.5,NaN,1999-06-16,82
1999,WATONWAN,NaN,3.783333333333333,22204,5793.833333333333,NaN,34392,266315,11.994000000000002,NaN,NaN,NaN,NaN,389,NaN,NaN,NaN,388.3,NaN,11792,NaN,NaN,334,97.06,22.460448010793023,NaN,NaN,320.5,14,3250,NaN,1051,8.9,NaN,NaN,305,13,388,11.9,NaN,1999-06-16,83
1999,WILKIN,NaN,2.225,23882,4048.25,NaN,38133,170449,7.1370000000000005,NaN,NaN,NaN,NaN,560,NaN,NaN,NaN,520.6,NaN,7051,NaN,NaN,465.6,90.77,23.00195270189099,NaN,NaN,181.5,46,1957,NaN,632,9,NaN,NaN,159,10.7,209,10.7,NaN,1999-06-16,84
1999,WINONA,NaN,2.6333333333333333,23525,28212.416666666668,NaN,38270,1168712,49.678999999999995,NaN,NaN,NaN,NaN,1310,NaN,NaN,NaN,307.4,1,46868,NaN,NaN,333,91.66,23.37600879853408,NaN,NaN,1169.75,160,11319,NaN,4125,8.8,NaN,NaN,823,9.8,1142,10.1,NaN,1999-06-16,85
1999,WRIGHT,NaN,2.808333333333333,25783,49225.833333333336,NaN,53235,2266094,87.891,NaN,NaN,NaN,NaN,1517,NaN,NaN,NaN,238.9,NaN,89982,NaN,NaN,302.2,89.62,29.748096343593094,NaN,NaN,2057.25,1242,27891,NaN,4393,4.9,NaN,NaN,1171,5.8,1724,6.2,NaN,1999-06-16,86
