"","pctcode","r_2010","r_2012","r_2014","congdist","r_2016"
"84","1010",0.682185273159145,0.858951175406872,0.695411392405063,"2",0.835260115606936
"85","1010",0.682185273159145,0.858951175406872,0.695411392405063,"5",0.885288399222294
"86","1010",0.682185273159145,0.858951175406872,0.695411392405063,"4",0.899212598425197
"87","1010",0.682185273159145,0.873511904761905,0.585708022797019,"3",0.805125939019001
"88","1010",0.682185273159145,0.873511904761905,0.585708022797019,"2",0.835260115606936
"89","1010",0.682185273159145,0.873511904761905,0.585708022797019,"5",0.885288399222294
"90","1010",0.682185273159145,0.873511904761905,0.585708022797019,"4",0.899212598425197
"91","1010",0.682185273159145,0.873511904761905,0.620333141872487,"3",0.805125939019001
"92","1010",0.682185273159145,0.873511904761905,0.620333141872487,"2",0.835260115606936
"93","1010",0.682185273159145,0.873511904761905,0.620333141872487,"5",0.885288399222294
"94","1010",0.682185273159145,0.873511904761905,0.620333141872487,"4",0.899212598425197
"95","1010",0.682185273159145,0.873511904761905,0.668363636363636,"3",0.805125939019001
"96","1010",0.682185273159145,0.873511904761905,0.668363636363636,"2",0.835260115606936
"97","1010",0.682185273159145,0.873511904761905,0.668363636363636,"5",0.885288399222294
"98","1010",0.682185273159145,0.873511904761905,0.668363636363636,"4",0.899212598425197
"99","1010",0.682185273159145,0.873511904761905,0.695411392405063,"3",0.805125939019001
"100","1010",0.682185273159145,0.873511904761905,0.695411392405063,"2",0.835260115606936
"101","1010",0.682185273159145,0.873511904761905,0.695411392405063,"5",0.885288399222294
"102","1010",0.682185273159145,0.873511904761905,0.695411392405063,"4",0.899212598425197
"103","1010",0.682185273159145,0.846394984326019,0.585708022797019,"3",0.805125939019001
"104","1010",0.682185273159145,0.846394984326019,0.585708022797019,"2",0.835260115606936
"105","1010",0.682185273159145,0.846394984326019,0.585708022797019,"5",0.885288399222294
"106","1010",0.682185273159145,0.846394984326019,0.585708022797019,"4",0.899212598425197
"107","1010",0.682185273159145,0.846394984326019,0.620333141872487,"3",0.805125939019001
"108","1010",0.682185273159145,0.846394984326019,0.620333141872487,"2",0.835260115606936
"109","1010",0.682185273159145,0.846394984326019,0.620333141872487,"5",0.885288399222294
"110","1010",0.682185273159145,0.846394984326019,0.620333141872487,"4",0.899212598425197
"111","1010",0.682185273159145,0.846394984326019,0.668363636363636,"3",0.805125939019001
"112","1010",0.682185273159145,0.846394984326019,0.668363636363636,"2",0.835260115606936
"113","1010",0.682185273159145,0.846394984326019,0.668363636363636,"5",0.885288399222294
"114","1010",0.682185273159145,0.846394984326019,0.668363636363636,"4",0.899212598425197
"115","1010",0.682185273159145,0.846394984326019,0.695411392405063,"3",0.805125939019001
"116","1010",0.682185273159145,0.846394984326019,0.695411392405063,"2",0.835260115606936
"117","1010",0.682185273159145,0.846394984326019,0.695411392405063,"5",0.885288399222294
"118","1010",0.682185273159145,0.846394984326019,0.695411392405063,"4",0.899212598425197
"119","1020",0.663054187192118,0.707130730050934,0.48318293683347,"3",0.745049504950495
"120","1020",0.663054187192118,0.707130730050934,0.48318293683347,"2",0.799248523886205
"121","1020",0.663054187192118,0.707130730050934,0.48318293683347,"5",0.859198355601233
"122","1020",0.663054187192118,0.707130730050934,0.48318293683347,"4",0.754335260115607
"123","1020",0.663054187192118,0.707130730050934,0.523783488244943,"3",0.745049504950495
"124","1020",0.663054187192118,0.707130730050934,0.523783488244943,"2",0.799248523886205
"125","1020",0.663054187192118,0.707130730050934,0.523783488244943,"5",0.859198355601233
"126","1020",0.663054187192118,0.707130730050934,0.523783488244943,"4",0.754335260115607
"127","1020",0.663054187192118,0.707130730050934,0.670514165792235,"3",0.745049504950495
"128","1020",0.663054187192118,0.707130730050934,0.670514165792235,"2",0.799248523886205
"129","1020",0.663054187192118,0.707130730050934,0.670514165792235,"5",0.859198355601233
"130","1020",0.663054187192118,0.707130730050934,0.670514165792235,"4",0.754335260115607
"131","1020",0.663054187192118,0.707130730050934,0.447154471544715,"3",0.745049504950495
"132","1020",0.663054187192118,0.707130730050934,0.447154471544715,"2",0.799248523886205
"133","1020",0.663054187192118,0.707130730050934,0.447154471544715,"5",0.859198355601233
"134","1020",0.663054187192118,0.707130730050934,0.447154471544715,"4",0.754335260115607
"135","1020",0.663054187192118,0.793103448275862,0.48318293683347,"3",0.745049504950495
"136","1020",0.663054187192118,0.793103448275862,0.48318293683347,"2",0.799248523886205
"137","1020",0.663054187192118,0.793103448275862,0.48318293683347,"5",0.859198355601233
"138","1020",0.663054187192118,0.793103448275862,0.48318293683347,"4",0.754335260115607
"139","1020",0.663054187192118,0.793103448275862,0.523783488244943,"3",0.745049504950495
"140","1020",0.663054187192118,0.793103448275862,0.523783488244943,"2",0.799248523886205
"141","1020",0.663054187192118,0.793103448275862,0.523783488244943,"5",0.859198355601233
"142","1020",0.663054187192118,0.793103448275862,0.523783488244943,"4",0.754335260115607
"143","1020",0.663054187192118,0.793103448275862,0.670514165792235,"3",0.745049504950495
"144","1020",0.663054187192118,0.793103448275862,0.670514165792235,"2",0.799248523886205
"145","1020",0.663054187192118,0.793103448275862,0.670514165792235,"5",0.859198355601233
"146","1020",0.663054187192118,0.793103448275862,0.670514165792235,"4",0.754335260115607
"147","1020",0.663054187192118,0.793103448275862,0.447154471544715,"3",0.745049504950495
"148","1020",0.663054187192118,0.793103448275862,0.447154471544715,"2",0.799248523886205
"149","1020",0.663054187192118,0.793103448275862,0.447154471544715,"5",0.859198355601233
"150","1020",0.663054187192118,0.793103448275862,0.447154471544715,"4",0.754335260115607
"151","1020",0.663054187192118,0.865466101694915,0.48318293683347,"3",0.745049504950495
"152","1020",0.663054187192118,0.865466101694915,0.48318293683347,"2",0.799248523886205
"153","1020",0.663054187192118,0.865466101694915,0.48318293683347,"5",0.859198355601233
"154","1020",0.663054187192118,0.865466101694915,0.48318293683347,"4",0.754335260115607
"155","1020",0.663054187192118,0.865466101694915,0.523783488244943,"3",0.745049504950495
"156","1020",0.663054187192118,0.865466101694915,0.523783488244943,"2",0.799248523886205
"157","1020",0.663054187192118,0.865466101694915,0.523783488244943,"5",0.859198355601233
"158","1020",0.663054187192118,0.865466101694915,0.523783488244943,"4",0.754335260115607
"159","1020",0.663054187192118,0.865466101694915,0.670514165792235,"3",0.745049504950495
"160","1020",0.663054187192118,0.865466101694915,0.670514165792235,"2",0.799248523886205
"161","1020",0.663054187192118,0.865466101694915,0.670514165792235,"5",0.859198355601233
"162","1020",0.663054187192118,0.865466101694915,0.670514165792235,"4",0.754335260115607
"163","1020",0.663054187192118,0.865466101694915,0.447154471544715,"3",0.745049504950495
"164","1020",0.663054187192118,0.865466101694915,0.447154471544715,"2",0.799248523886205
"165","1020",0.663054187192118,0.865466101694915,0.447154471544715,"5",0.859198355601233
"166","1020",0.663054187192118,0.865466101694915,0.447154471544715,"4",0.754335260115607
"167","1020",0.663054187192118,0.69835466179159,0.48318293683347,"3",0.745049504950495
"168","1020",0.663054187192118,0.69835466179159,0.48318293683347,"2",0.799248523886205
"169","1020",0.663054187192118,0.69835466179159,0.48318293683347,"5",0.859198355601233
"170","1020",0.663054187192118,0.69835466179159,0.48318293683347,"4",0.754335260115607
"171","1020",0.663054187192118,0.69835466179159,0.523783488244943,"3",0.745049504950495
"172","1020",0.663054187192118,0.69835466179159,0.523783488244943,"2",0.799248523886205
"173","1020",0.663054187192118,0.69835466179159,0.523783488244943,"5",0.859198355601233
"174","1020",0.663054187192118,0.69835466179159,0.523783488244943,"4",0.754335260115607
"175","1020",0.663054187192118,0.69835466179159,0.670514165792235,"3",0.745049504950495
"176","1020",0.663054187192118,0.69835466179159,0.670514165792235,"2",0.799248523886205
"177","1020",0.663054187192118,0.69835466179159,0.670514165792235,"5",0.859198355601233
"178","1020",0.663054187192118,0.69835466179159,0.670514165792235,"4",0.754335260115607
"179","1020",0.663054187192118,0.69835466179159,0.447154471544715,"3",0.745049504950495
"180","1020",0.663054187192118,0.69835466179159,0.447154471544715,"2",0.799248523886205
"181","1020",0.663054187192118,0.69835466179159,0.447154471544715,"5",0.859198355601233
"182","1020",0.663054187192118,0.69835466179159,0.447154471544715,"4",0.754335260115607
"183","1030",0.653021442495127,0.823146944083225,0.622665808113329,"2",0.835051546391753
"184","1030",0.653021442495127,0.823146944083225,0.622665808113329,"4",0.83804347826087
"185","1030",0.653021442495127,0.823146944083225,0.622665808113329,"8",0.837606837606838
"186","1030",0.653021442495127,0.823146944083225,0.602840909090909,"2",0.835051546391753
"187","1030",0.653021442495127,0.823146944083225,0.602840909090909,"4",0.83804347826087
"188","1030",0.653021442495127,0.823146944083225,0.602840909090909,"8",0.837606837606838
"189","1030",0.653021442495127,0.823146944083225,0.6875,"2",0.835051546391753
"190","1030",0.653021442495127,0.823146944083225,0.6875,"4",0.83804347826087
"191","1030",0.653021442495127,0.823146944083225,0.6875,"8",0.837606837606838
"192","1030",0.653021442495127,0.830687830687831,0.622665808113329,"2",0.835051546391753
"193","1030",0.653021442495127,0.830687830687831,0.622665808113329,"4",0.83804347826087
"194","1030",0.653021442495127,0.830687830687831,0.622665808113329,"8",0.837606837606838
"195","1030",0.653021442495127,0.830687830687831,0.602840909090909,"2",0.835051546391753
"196","1030",0.653021442495127,0.830687830687831,0.602840909090909,"4",0.83804347826087
"197","1030",0.653021442495127,0.830687830687831,0.602840909090909,"8",0.837606837606838
"198","1030",0.653021442495127,0.830687830687831,0.6875,"2",0.835051546391753
"199","1030",0.653021442495127,0.830687830687831,0.6875,"4",0.83804347826087
"200","1030",0.653021442495127,0.830687830687831,0.6875,"8",0.837606837606838
"201","1030",0.653021442495127,0.827586206896552,0.622665808113329,"2",0.835051546391753
"202","1030",0.653021442495127,0.827586206896552,0.622665808113329,"4",0.83804347826087
"203","1030",0.653021442495127,0.827586206896552,0.622665808113329,"8",0.837606837606838
"204","1030",0.653021442495127,0.827586206896552,0.602840909090909,"2",0.835051546391753
"205","1030",0.653021442495127,0.827586206896552,0.602840909090909,"4",0.83804347826087
"206","1030",0.653021442495127,0.827586206896552,0.602840909090909,"8",0.837606837606838
"207","1030",0.653021442495127,0.827586206896552,0.6875,"2",0.835051546391753
"208","1030",0.653021442495127,0.827586206896552,0.6875,"4",0.83804347826087
"209","1030",0.653021442495127,0.827586206896552,0.6875,"8",0.837606837606838
"210","1040",0.650568181818182,0.825657894736842,0.564625850340136,"2",0.819479857215706
"211","1040",0.650568181818182,0.825657894736842,0.564625850340136,"4",0.834680382072006
"212","1040",0.650568181818182,0.825657894736842,0.564625850340136,"8",0.778165938864629
"213","1040",0.650568181818182,0.825657894736842,0.601918465227818,"2",0.819479857215706
"214","1040",0.650568181818182,0.825657894736842,0.601918465227818,"4",0.834680382072006
"215","1040",0.650568181818182,0.825657894736842,0.601918465227818,"8",0.778165938864629
"216","1040",0.650568181818182,0.825657894736842,0.685844748858447,"2",0.819479857215706
"217","1040",0.650568181818182,0.825657894736842,0.685844748858447,"4",0.834680382072006
"218","1040",0.650568181818182,0.825657894736842,0.685844748858447,"8",0.778165938864629
"219","1040",0.650568181818182,0.811093247588424,0.564625850340136,"2",0.819479857215706
"220","1040",0.650568181818182,0.811093247588424,0.564625850340136,"4",0.834680382072006
"221","1040",0.650568181818182,0.811093247588424,0.564625850340136,"8",0.778165938864629
"222","1040",0.650568181818182,0.811093247588424,0.601918465227818,"2",0.819479857215706
"223","1040",0.650568181818182,0.811093247588424,0.601918465227818,"4",0.834680382072006
"224","1040",0.650568181818182,0.811093247588424,0.601918465227818,"8",0.778165938864629
"225","1040",0.650568181818182,0.811093247588424,0.685844748858447,"2",0.819479857215706
"226","1040",0.650568181818182,0.811093247588424,0.685844748858447,"4",0.834680382072006
"227","1040",0.650568181818182,0.811093247588424,0.685844748858447,"8",0.778165938864629
"228","1040",0.650568181818182,0.768662838392125,0.564625850340136,"2",0.819479857215706
"229","1040",0.650568181818182,0.768662838392125,0.564625850340136,"4",0.834680382072006
"230","1040",0.650568181818182,0.768662838392125,0.564625850340136,"8",0.778165938864629
"231","1040",0.650568181818182,0.768662838392125,0.601918465227818,"2",0.819479857215706
"232","1040",0.650568181818182,0.768662838392125,0.601918465227818,"4",0.834680382072006
"233","1040",0.650568181818182,0.768662838392125,0.601918465227818,"8",0.778165938864629
"234","1040",0.650568181818182,0.768662838392125,0.685844748858447,"2",0.819479857215706
"235","1040",0.650568181818182,0.768662838392125,0.685844748858447,"4",0.834680382072006
"236","1040",0.650568181818182,0.768662838392125,0.685844748858447,"8",0.778165938864629
"237","1050",0.619708994708995,0.847045831032579,0.670542635658915,"2",0.854941551540914
"238","1050",0.619708994708995,0.847045831032579,0.670542635658915,"3",0.861814345991561
"239","1050",0.619708994708995,0.847045831032579,0.670542635658915,"4",0.669747381392483
"240","1050",0.619708994708995,0.847045831032579,0.670542635658915,"8",0.675642594859241
"241","1050",0.619708994708995,0.847045831032579,0.618014107433532,"2",0.854941551540914
"242","1050",0.619708994708995,0.847045831032579,0.618014107433532,"3",0.861814345991561
"243","1050",0.619708994708995,0.847045831032579,0.618014107433532,"4",0.669747381392483
"244","1050",0.619708994708995,0.847045831032579,0.618014107433532,"8",0.675642594859241
"245","1050",0.619708994708995,0.847045831032579,0.34434250764526,"2",0.854941551540914
"246","1050",0.619708994708995,0.847045831032579,0.34434250764526,"3",0.861814345991561
"247","1050",0.619708994708995,0.847045831032579,0.34434250764526,"4",0.669747381392483
"248","1050",0.619708994708995,0.847045831032579,0.34434250764526,"8",0.675642594859241
"249","1050",0.619708994708995,0.847045831032579,0.570379436964504,"2",0.854941551540914
"250","1050",0.619708994708995,0.847045831032579,0.570379436964504,"3",0.861814345991561
"251","1050",0.619708994708995,0.847045831032579,0.570379436964504,"4",0.669747381392483
"252","1050",0.619708994708995,0.847045831032579,0.570379436964504,"8",0.675642594859241
"253","1050",0.619708994708995,0.861838440111421,0.670542635658915,"2",0.854941551540914
"254","1050",0.619708994708995,0.861838440111421,0.670542635658915,"3",0.861814345991561
"255","1050",0.619708994708995,0.861838440111421,0.670542635658915,"4",0.669747381392483
"256","1050",0.619708994708995,0.861838440111421,0.670542635658915,"8",0.675642594859241
"257","1050",0.619708994708995,0.861838440111421,0.618014107433532,"2",0.854941551540914
"258","1050",0.619708994708995,0.861838440111421,0.618014107433532,"3",0.861814345991561
"259","1050",0.619708994708995,0.861838440111421,0.618014107433532,"4",0.669747381392483
"260","1050",0.619708994708995,0.861838440111421,0.618014107433532,"8",0.675642594859241
"261","1050",0.619708994708995,0.861838440111421,0.34434250764526,"2",0.854941551540914
"262","1050",0.619708994708995,0.861838440111421,0.34434250764526,"3",0.861814345991561
"263","1050",0.619708994708995,0.861838440111421,0.34434250764526,"4",0.669747381392483
"264","1050",0.619708994708995,0.861838440111421,0.34434250764526,"8",0.675642594859241
"265","1050",0.619708994708995,0.861838440111421,0.570379436964504,"2",0.854941551540914
"266","1050",0.619708994708995,0.861838440111421,0.570379436964504,"3",0.861814345991561
"267","1050",0.619708994708995,0.861838440111421,0.570379436964504,"4",0.669747381392483
"268","1050",0.619708994708995,0.861838440111421,0.570379436964504,"8",0.675642594859241
"269","1050",0.619708994708995,0.630331753554502,0.670542635658915,"2",0.854941551540914
"270","1050",0.619708994708995,0.630331753554502,0.670542635658915,"3",0.861814345991561
"271","1050",0.619708994708995,0.630331753554502,0.670542635658915,"4",0.669747381392483
"272","1050",0.619708994708995,0.630331753554502,0.670542635658915,"8",0.675642594859241
"273","1050",0.619708994708995,0.630331753554502,0.618014107433532,"2",0.854941551540914
"274","1050",0.619708994708995,0.630331753554502,0.618014107433532,"3",0.861814345991561
"275","1050",0.619708994708995,0.630331753554502,0.618014107433532,"4",0.669747381392483
"276","1050",0.619708994708995,0.630331753554502,0.618014107433532,"8",0.675642594859241
"277","1050",0.619708994708995,0.630331753554502,0.34434250764526,"2",0.854941551540914
"278","1050",0.619708994708995,0.630331753554502,0.34434250764526,"3",0.861814345991561
"279","1050",0.619708994708995,0.630331753554502,0.34434250764526,"4",0.669747381392483
"280","1050",0.619708994708995,0.630331753554502,0.34434250764526,"8",0.675642594859241
"281","1050",0.619708994708995,0.630331753554502,0.570379436964504,"2",0.854941551540914
"282","1050",0.619708994708995,0.630331753554502,0.570379436964504,"3",0.861814345991561
"283","1050",0.619708994708995,0.630331753554502,0.570379436964504,"4",0.669747381392483
"284","1050",0.619708994708995,0.630331753554502,0.570379436964504,"8",0.675642594859241
"285","1050",0.619708994708995,0.678857142857143,0.670542635658915,"2",0.854941551540914
"286","1050",0.619708994708995,0.678857142857143,0.670542635658915,"3",0.861814345991561
"287","1050",0.619708994708995,0.678857142857143,0.670542635658915,"4",0.669747381392483
"288","1050",0.619708994708995,0.678857142857143,0.670542635658915,"8",0.675642594859241
"289","1050",0.619708994708995,0.678857142857143,0.618014107433532,"2",0.854941551540914
"290","1050",0.619708994708995,0.678857142857143,0.618014107433532,"3",0.861814345991561
"291","1050",0.619708994708995,0.678857142857143,0.618014107433532,"4",0.669747381392483
"292","1050",0.619708994708995,0.678857142857143,0.618014107433532,"8",0.675642594859241
"293","1050",0.619708994708995,0.678857142857143,0.34434250764526,"2",0.854941551540914
"294","1050",0.619708994708995,0.678857142857143,0.34434250764526,"3",0.861814345991561
"295","1050",0.619708994708995,0.678857142857143,0.34434250764526,"4",0.669747381392483
"296","1050",0.619708994708995,0.678857142857143,0.34434250764526,"8",0.675642594859241
"297","1050",0.619708994708995,0.678857142857143,0.570379436964504,"2",0.854941551540914
"298","1050",0.619708994708995,0.678857142857143,0.570379436964504,"3",0.861814345991561
"299","1050",0.619708994708995,0.678857142857143,0.570379436964504,"4",0.669747381392483
"300","1050",0.619708994708995,0.678857142857143,0.570379436964504,"8",0.675642594859241
"301","1060",0.693387946167349,0.739329268292683,0.519345238095238,"2",0.757619738751814
"302","1060",0.693387946167349,0.739329268292683,0.519345238095238,"4",0.84156820622986
"303","1060",0.693387946167349,0.739329268292683,0.519345238095238,"8",0.784313725490196
"304","1060",0.693387946167349,0.739329268292683,0.635891517599538,"2",0.757619738751814
"305","1060",0.693387946167349,0.739329268292683,0.635891517599538,"4",0.84156820622986
"306","1060",0.693387946167349,0.739329268292683,0.635891517599538,"8",0.784313725490196
"307","1060",0.693387946167349,0.739329268292683,0.665454545454545,"2",0.757619738751814
"308","1060",0.693387946167349,0.739329268292683,0.665454545454545,"4",0.84156820622986
"309","1060",0.693387946167349,0.739329268292683,0.665454545454545,"8",0.784313725490196
"310","1060",0.693387946167349,0.781357882623705,0.519345238095238,"2",0.757619738751814
"311","1060",0.693387946167349,0.781357882623705,0.519345238095238,"4",0.84156820622986
"312","1060",0.693387946167349,0.781357882623705,0.519345238095238,"8",0.784313725490196
"313","1060",0.693387946167349,0.781357882623705,0.635891517599538,"2",0.757619738751814
"314","1060",0.693387946167349,0.781357882623705,0.635891517599538,"4",0.84156820622986
"315","1060",0.693387946167349,0.781357882623705,0.635891517599538,"8",0.784313725490196
"316","1060",0.693387946167349,0.781357882623705,0.665454545454545,"2",0.757619738751814
"317","1060",0.693387946167349,0.781357882623705,0.665454545454545,"4",0.84156820622986
"318","1060",0.693387946167349,0.781357882623705,0.665454545454545,"8",0.784313725490196
"319","1060",0.693387946167349,0.795495495495495,0.519345238095238,"2",0.757619738751814
"320","1060",0.693387946167349,0.795495495495495,0.519345238095238,"4",0.84156820622986
"321","1060",0.693387946167349,0.795495495495495,0.519345238095238,"8",0.784313725490196
"322","1060",0.693387946167349,0.795495495495495,0.635891517599538,"2",0.757619738751814
"323","1060",0.693387946167349,0.795495495495495,0.635891517599538,"4",0.84156820622986
"324","1060",0.693387946167349,0.795495495495495,0.635891517599538,"8",0.784313725490196
"325","1060",0.693387946167349,0.795495495495495,0.665454545454545,"2",0.757619738751814
"326","1060",0.693387946167349,0.795495495495495,0.665454545454545,"4",0.84156820622986
"327","1060",0.693387946167349,0.795495495495495,0.665454545454545,"8",0.784313725490196
"328","1070",0.642450142450142,0.748902546093064,0.539428076256499,"2",0.779554059739167
"329","1070",0.642450142450142,0.748902546093064,0.539428076256499,"4",0.790322580645161
"330","1070",0.642450142450142,0.748902546093064,0.547813551177319,"2",0.779554059739167
"331","1070",0.642450142450142,0.748902546093064,0.547813551177319,"4",0.790322580645161
"332","1070",0.642450142450142,0.722408026755853,0.539428076256499,"2",0.779554059739167
"333","1070",0.642450142450142,0.722408026755853,0.539428076256499,"4",0.790322580645161
"334","1070",0.642450142450142,0.722408026755853,0.547813551177319,"2",0.779554059739167
"335","1070",0.642450142450142,0.722408026755853,0.547813551177319,"4",0.790322580645161
"336","1080",0.668453976764969,0.856564748201439,0.634241245136187,"2",0.839474798814062
"337","1080",0.668453976764969,0.856564748201439,0.634241245136187,"6",0.86734693877551
"338","1080",0.668453976764969,0.856564748201439,0.634241245136187,"4",0.742892459826947
"339","1080",0.668453976764969,0.856564748201439,0.650537634408602,"2",0.839474798814062
"340","1080",0.668453976764969,0.856564748201439,0.650537634408602,"6",0.86734693877551
"341","1080",0.668453976764969,0.856564748201439,0.650537634408602,"4",0.742892459826947
"342","1080",0.668453976764969,0.856564748201439,0.507177033492823,"2",0.839474798814062
"343","1080",0.668453976764969,0.856564748201439,0.507177033492823,"6",0.86734693877551
"344","1080",0.668453976764969,0.856564748201439,0.507177033492823,"4",0.742892459826947
"345","1080",0.668453976764969,0.874301675977654,0.634241245136187,"2",0.839474798814062
"346","1080",0.668453976764969,0.874301675977654,0.634241245136187,"6",0.86734693877551
"347","1080",0.668453976764969,0.874301675977654,0.634241245136187,"4",0.742892459826947
"348","1080",0.668453976764969,0.874301675977654,0.650537634408602,"2",0.839474798814062
"349","1080",0.668453976764969,0.874301675977654,0.650537634408602,"6",0.86734693877551
"350","1080",0.668453976764969,0.874301675977654,0.650537634408602,"4",0.742892459826947
"351","1080",0.668453976764969,0.874301675977654,0.507177033492823,"2",0.839474798814062
"352","1080",0.668453976764969,0.874301675977654,0.507177033492823,"6",0.86734693877551
"353","1080",0.668453976764969,0.874301675977654,0.507177033492823,"4",0.742892459826947
"354","1080",0.668453976764969,0.743040685224839,0.634241245136187,"2",0.839474798814062
"355","1080",0.668453976764969,0.743040685224839,0.634241245136187,"6",0.86734693877551
"356","1080",0.668453976764969,0.743040685224839,0.634241245136187,"4",0.742892459826947
"357","1080",0.668453976764969,0.743040685224839,0.650537634408602,"2",0.839474798814062
"358","1080",0.668453976764969,0.743040685224839,0.650537634408602,"6",0.86734693877551
"359","1080",0.668453976764969,0.743040685224839,0.650537634408602,"4",0.742892459826947
"360","1080",0.668453976764969,0.743040685224839,0.507177033492823,"2",0.839474798814062
"361","1080",0.668453976764969,0.743040685224839,0.507177033492823,"6",0.86734693877551
