"","year","pctcode","congdist","r_factor"
"1769",2010,"60","1",0.632258064516129
"1770",2010,"65","1",0.700657894736842
"1771",2010,"70","1",0.650853889943074
"1772",2010,"75","1",0.658482142857143
"1773",2010,"80","1",0.69620253164557
"1774",2010,"85","1",0.558558558558559
"1775",2010,"90","1",0.547094188376753
"1776",2010,"95","1",0.52621359223301
"1777",2010,"100","1",0.719178082191781
"1778",2010,"105","1",0.705202312138728
"1779",2010,"110","1",0.732758620689655
"1780",2010,"115","1",0.650887573964497
"1781",2010,"120","1",0.666666666666667
"1782",2010,"125","1",0.761363636363636
"1783",2010,"130","1",0.632352941176471
"1784",2010,"135","1",0.788888888888889
"1785",2010,"140","1",0.745098039215686
"1786",2010,"145","1",0.72972972972973
"1787",2010,"150","1",0.682432432432432
"1788",2010,"5","8",0.648221343873518
"1789",2010,"10","8",0.688202247191011
"1790",2010,"20","8",0.667883211678832
"1791",2010,"25","8",0.653666146645866
"1792",2010,"30","8",0.778761061946903
"1793",2010,"35","8",0.61617900172117
"1794",2010,"40","8",0.559139784946237
"1795",2010,"45","8",0.673333333333333
"1796",2010,"50","8",0.69327731092437
"1797",2010,"55","8",0.612085769980507
"1798",2010,"60","8",0.723076923076923
"1799",2010,"65","8",0.717557251908397
"1800",2010,"70","8",0.622741764080765
"1801",2010,"80","8",0.637305699481865
"1802",2010,"85","8",0.652091254752852
"1803",2010,"90","8",0.678861788617886
"1804",2010,"95","8",0.655172413793103
"1805",2010,"100","8",0.695652173913043
"1806",2010,"105","8",0.701492537313433
"1807",2010,"5","7",0.688212927756654
"1808",2010,"10","7",0.56891495601173
"1809",2010,"15","7",0.754545454545455
"1810",2010,"20","7",0.553903345724907
"1811",2010,"25","7",0.623595505617977
"1812",2010,"30","7",0.768115942028985
"1813",2010,"35","7",0.571428571428571
"1814",2010,"40","7",0.710059171597633
"1815",2010,"45","7",0.630901287553648
"1816",2010,"50","7",0.585454545454545
"1817",2010,"55","7",0.729055258467023
"1818",2010,"60","7",0.65947242206235
"1819",2010,"65","7",0.711206896551724
"1820",2010,"70","7",0.696784073506891
"1821",2010,"75","7",0.672131147540984
"1822",2010,"80","7",0.696759259259259
"1823",2010,"85","7",0.758344459279039
"1824",2010,"90","7",0.587096774193548
"1825",2010,"95","7",0.659420289855073
"1826",2010,"100","7",0.67910447761194
"1827",2010,"105","7",0.740585774058577
"1828",2010,"110","7",0.537333333333333
"1829",2010,"115","7",0.665979381443299
"1830",2010,"120","7",0.74331550802139
"1831",2010,"125","7",0.536
"1832",2010,"130","7",0.774566473988439
"1833",2010,"135","7",0.665094339622642
"1834",2010,"140","7",0.703703703703704
"1835",2010,"145","7",0.719367588932806
"1836",2010,"150","7",0.628482972136223
"1837",2010,"155","7",0.692622950819672
"1838",2010,"160","7",0.628294036061026
"1839",2010,"165","7",0.650793650793651
"1840",2010,"170","7",0.715686274509804
"1841",2010,"175","7",0.685406698564593
"1842",2010,"180","7",0.580093312597201
"1843",2010,"185","7",0.501373626373626
"1844",2010,"190","7",0.678304239401496
"1845",2010,"195","7",0.723061430010071
"1846",2010,"200","7",0.705989110707804
"1847",2010,"205","7",0.631982475355969
"1848",2010,"210","7",0.505962521294719
"1849",2010,"215","7",0.56441717791411
"1850",2010,"220","7",0.5950991831972
"1851",2010,"225","7",0.529566360052562
"1852",2010,"230","7",0.59622641509434
"1853",2010,"235","7",0.705685618729097
"1854",2010,"5","7",0.696428571428571
"1855",2010,"10","7",0.846153846153846
"1856",2010,"15","7",0.892857142857143
"1857",2010,"20","7",0.761904761904762
