,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
213,29676,,60864,2056,141,711,51857,14378,25983,25979,,,,,,,,26845,17118,11959,1446,3713,9727,8173,55000,9638,12769,706,1036,4055,,,32427,,,692,455,268,687,491,38,56,65177,2657,1316,500,5802,46743,"Williamson County, Illinois",17,199,2017
214,96016,18492,225519,36651,904,7398,188107,66741,93669,100823,118029,105294,1886,250,1883,1857,5118,113789,73870,51565,6764,15541,39919,34291,230082,38915,56339,3477,3705,11878,74,1772,140906,,,1337,2983,1589,1539,1906,432,285,281607,9178,4368,3422,19110,198884,"Winnebago County, Illinois",17,201,2017
215,134202,14249,294929,42254,869,14879,255298,89922,122021,132517,164479,148919,1030,579,2344,1394,7301,143105,91879,66299,8739,16841,51226,41917,292672,49612,70789,4365,4707,15968,202,1833,183230,,,2082,2991,2247,1533,1989,552,266,369342,7899,6278,4729,19320,256939,"Allen County, Indiana",18,003,2017
216,33091,,69886,3697,163,5991,57773,16259,27044,28529,,,,,,,,31498,21666,16456,1973,3237,9832,8098,65622,9707,17725,1561,644,4509,0,381,,,,238,312,563,421,234,223,0,81246,1877,1024,1353,3765,58770,"Bartholomew County, Indiana",18,005,2017
217,47176,,103121,7795,43,1364,58593,53656,41172,45142,,,,,,,,44957,27905,21181,1841,4883,17052,14662,95084,15247,24108,1540,1631,4651,0,130,57922,,,393,362,452,488,712,117,169,115264,2592,1354,1288,7392,83003,"Clark County, Indiana",18,019,2017
218,48006,,101751,8285,0,859,87265,24711,43906,48123,45997,41433,1208,277,2375,871,3209,46588,27262,19337,2303,5622,19326,14504,98016,19503,19438,970,1524,6206,0,443,57890,,,4279,918,962,721,503,371,93,113692,4892,3606,1769,7138,87368,"Delaware County, Indiana",18,035,2017
219,74613,17409,179524,11525,104,1666,134756,53721,65198,68858,84657,71276,35,1256,2184,1420,4118,73363,55318,40692,3959,10667,18045,15119,157774,24700,43769,2006,1808,7265,117,1024,98822,,,1124,1256,737,542,793,374,77,202422,3246,2641,2443,8591,139845,"Elkhart County, Indiana",18,039,2017
220,32786,,69317,4417,39,922,41951,33106,27582,29806,,,,,,,,28614,19495,14506,1554,3435,9119,7586,62793,10868,15941,1100,652,3286,0,381,37452,,,452,184,336,476,741,196,0,75954,1314,1430,1692,4777,53958,"Floyd County, Indiana",18,043,2017
221,26807,,58077,5612,29,165,48821,16381,,,,,,,,,,25878,17379,12261,1066,4052,8499,7689,54923,8061,13291,806,975,3252,,,34045,,,243,449,440,644,511,257,58,65643,1663,1787,96,4955,47440,"Grant County, Indiana",18,053,2017
222,131870,,280893,13635,887,19694,190147,103114,101716,109543,,,,,,,,118666,87732,71140,4915,11677,30934,25107,249221,31776,74390,2070,1791,11422,0,735,158168,,,895,580,428,426,620,205,26,322094,2315,1338,17589,15020,219499,"Hamilton County, Indiana",18,057,2017
223,68458,,142905,10915,0,4405,114614,42215,58323,58780,,,,,,,,58285,43880,34075,3012,6793,14405,12403,129414,19099,36569,1511,1570,6661,0,402,79397,,,233,833,70,117,821,12,102,160978,1089,1611,3345,10194,112280,"Hendricks County, Indiana",18,063,2017
224,67205,,141456,4189,209,4720,113306,33445,53231,56700,,,,,,,,58648,41183,32631,2293,6259,17465,13996,122087,17426,34202,1366,1285,6239,0,73,75139,,,462,827,271,477,627,315,226,151796,2079,1803,3532,10497,104621,"Johnson County, Indiana",18,081,2017
225,34402,,74913,355,73,1141,58145,17421,27863,29024,,,,,,,,30000,20660,15514,1414,3732,9340,6992,63933,9766,17128,507,458,4711,28,453,37618,,,338,414,188,139,454,164,161,78478,1117,945,1282,4854,55464,"Kosciusko County, Indiana",18,085,2017
226,128813,46753,298255,114738,1365,6545,266074,180213,159760,177789,192445,176040,5358,636,2543,4538,5678,184206,120714,82611,8726,29377,63492,54766,391178,70259,90711,5292,5400,20068,162,2399,242001,,,3026,3804,3298,2074,2786,1258,1457,482120,14554,9664,4783,26886,343424,"Lake County, Indiana",18,089,2017
227,43997,3536,91394,12207,283,804,77608,27128,42446,39884,,,,,,,,42385,26929,19593,2196,5140,15456,12250,90392,17145,22156,2734,1422,5850,64,189,52119,,,774,795,703,576,1043,162,270,102344,3014,2056,680,8424,77923,"LaPorte County, Indiana",18,091,2017
228,54093,,113687,10406,418,832,101663,24754,48611,49952,,,,,,,,50751,32647,24469,2030,6148,18104,14713,106271,16757,26621,1463,1237,8092,0,416,61981,,,923,1200,1581,1321,1034,495,158,124894,4604,3095,931,9149,92126,"Madison County, Indiana",18,095,2017
229,255079,51834,600178,261425,1538,29676,621100,223171,294321,336304,409985,370562,8501,1692,8812,6872,16777,369122,204354,132752,20226,51376,164768,137434,752148,162903,150084,14628,7893,35346,686,3361,475416,,,7281,7845,9490,6827,5053,2609,1510,940170,35634,16692,15249,51588,663640,"Marion County, Indiana",18,097,2017
230,60720,,126697,4111,189,9374,87989,44449,54367,56621,,,,,,,,57047,31088,22785,1976,6327,25959,17453,127549,31646,26123,2086,833,4860,0,610,71276,,,7856,1941,1099,1345,1435,288,147,145912,6610,3640,2212,5610,117817,"Monroe County, Indiana",18,105,2017
231,69121,9016,154464,6688,173,2424,109347,52382,61691,63552,68508,64919,1167,248,1572,389,5340,64722,44389,33453,3067,7869,20333,16874,138106,24386,35678,1434,1979,6520,0,208,81438,,,1186,881,715,753,1010,287,277,166566,3270,3554,3045,9338,121218,"Porter County, Indiana",18,127,2017
232,95443,12357,212760,34904,726,5847,174630,76489,90652,100826,115945,106240,1222,777,4348,383,6116,98705,63269,46258,5275,11736,35436,29724,217316,41503,49738,3270,2462,10645,0,938,133290,,,2931,2151,1868,1951,1844,777,742,268146,7012,4399,3892,13023,193269,"St. Joseph County, Indiana",18,141,2017
233,72616,9045,156394,9953,503,15867,109167,57244,64246,64090,77901,68573,1881,2072,6667,795,3409,69502,40439,30460,3271,6708,29063,19875,157198,39377,33911,2613,1303,5608,0,907,90325,,,10546,2091,897,388,261,151,49,188645,6014,3459,3101,8097,142449,"Tippecanoe County, Indiana",18,157,2017
234,73492,,154153,16746,372,2963,126654,47856,65066,72031,76876,70515,1181,179,1572,1547,2169,77174,45074,33013,3189,8872,32100,25905,148540,23134,35802,2537,2299,9674,272,833,90419,,,1621,2068,1394,1251,1332,901,324,179199,5564,5145,3427,10280,132361,"Vanderburgh County, Indiana",18,163,2017
235,45342,,93639,6300,269,2363,80258,24145,41426,41183,,,,,,,,41933,23491,15419,1870,6202,18442,14768,89163,20589,17374,1576,951,6095,164,729,51215,,,1866,841,566,685,966,299,100,103506,3932,4398,893,6516,78546,"Vigo County, Indiana",18,167,2017
236,28090,,59956,3846,116,633,45747,19090,24202,26452,,,,,,,,26521,17253,12423,1072,3758,9268,7721,54294,7635,13516,1353,1025,3986,,,32700,,,320,830,365,325,618,204,85,64698,1662,1700,983,4659,46865,"Wayne County, Indiana",18,177,2017
237,52981,,112389,11965,175,3250,102308,23124,46426,51001,61466,54771,500,448,2395,324,2878,52928,31726,24423,2866,4437,21202,16792,108544,20952,25628,1551,1028,4461,151,394,65447,,,1873,1280,555,985,940,392,247,131460,3400,3087,1646,6210,97585,"Black Hawk County, Iowa",19,013,2017
238,36503,,78893,1643,0,4065,58178,21518,27433,29375,,,,,,,,34197,24072,20745,1940,1387,10125,7718,66438,8020,21517,695,327,2324,34,131,41687,,,309,183,54,269,167,68,14,86754,1071,657,4311,3601,59032,"Dallas County, Iowa",19,049,2017
239,43309,,89849,2621,311,1132,69148,23552,34491,37051,44249,40719,371,0,1175,203,2312,37785,24244,18999,2234,3011,13541,11000,78504,13496,20005,471,1118,3615,0,59,47330,,,581,552,389,449,299,57,37,95714,1908,1186,1991,4451,70156,"Dubuque County, Iowa",19,061,2017
240,57991,3985,123409,8850,243,9499,82225,49067,51188,52890,65800,57269,3020,1360,8007,939,3330,59190,30807,26236,942,3629,28383,17776,123221,28634,28207,1478,739,3325,0,171,72632,,,7141,1425,903,243,254,49,0,147677,5441,1418,3626,5642,113376,"Johnson County, Iowa",19,103,2017
241,93589,,196706,12967,299,5593,158905,53189,78977,83255,111010,104061,245,345,2334,990,4438,89183,55913,43367,3729,8817,33270,26854,180002,32445,43718,1461,2541,9260,0,464,109873,,,1636,1703,967,483,943,317,213,222311,3250,2395,3748,12852,158317,"Linn County, Iowa",19,113,2017
242,182322,20905,402080,30578,1340,23854,332281,103965,157448,165295,233332,214499,3606,992,5304,2541,12190,186777,114988,85964,8351,20673,71789,53340,380247,63146,95361,7893,5527,21631,340,1139,234404,,,2027,2106,2143,1756,2313,1553,132,477038,6882,6412,10306,20412,340345,"Polk County, Iowa",19,153,2017
243,39983,,85248,1094,447,320,46947,41543,32626,34867,43427,39080,318,44,743,670,1793,36662,22806,17960,1406,3440,13856,11534,75158,12083,19221,919,727,4417,0,264,45837,,,587,344,532,586,318,327,10,92396,2027,1862,1225,6804,64664,"Pottawattamie County, Iowa",19,155,2017
244,67528,6447,148733,12864,355,4986,104292,59267,60109,64382,,,,,,,,64251,39622,30786,2809,6027,24629,20170,138386,24249,34692,2478,1714,6808,0,308,83439,,,1046,1116,453,736,1682,184,70,170686,3907,2494,3589,12822,118294,"Scott County, Iowa",19,163,2017
245,42063,,83815,2724,175,8477,59313,27672,37664,34342,37790,35302,1905,2137,3499,664,3100,37689,19298,16507,1207,1584,18391,10720,84014,25370,17207,1649,614,1434,0,74,44936,,,7507,1404,256,69,183,0,22,96827,2585,1643,2002,3549,77738,"Story County, Iowa",19,169,2017
246,36709,8863,87589,3258,2679,2845,68463,24124,32673,34224,,,,,,,,39020,25009,17428,2633,4948,14011,11055,80070,13968,20031,1705,584,4936,0,446,49860,,,688,445,687,908,632,340,182,101346,2294,2011,1012,5951,69403,"Woodbury County, Iowa",19,193,2017
247,29470,,62001,1241,721,1078,46300,18381,24734,23503,,,,,,,,24385,17670,14282,1140,2248,6715,5716,52845,8347,15111,1013,747,2904,0,67,31785,,,359,215,311,87,307,329,227,64249,1034,1932,1126,4662,44877,"Butler County, Kansas",20,015,2017
248,46620,,100331,4777,3332,6496,67670,44519,43829,47042,56803,50469,1241,761,3785,859,2795,47643,26106,20554,1875,3677,21537,14459,102366,23894,21553,1237,975,3428,15,593,60102,,,4952,1945,631,330,221,407,88,120097,4230,2309,2060,5774,92442,"Douglas County, Kansas",20,045,2017
249,230477,22837,508872,29563,2641,31044,247924,284007,190650,205518,289773,267759,700,719,2396,2996,22139,229030,154755,127746,8024,18985,74275,60304,470549,71355,134743,5436,4378,18060,0,959,288843,,,2019,2347,609,1435,1790,735,744,587242,6071,4265,26709,26796,418160,"Johnson County, Kansas",20,091,2017
250,33028,,67374,7659,749,600,43520,33441,32167,27240,,,,,,,,27350,18880,14633,1486,2761,8470,7967,64363,10262,18944,4049,1445,4166,0,418,35664,,,263,342,146,105,189,0,57,74004,750,693,894,9463,49536,"Leavenworth County, Kansas",20,103,2017
251,30510,,61392,3633,735,3816,34055,33447,30424,26639,,,,,,,,27067,14257,11351,641,2265,12810,8180,63251,19175,11707,633,776,1753,0,209,33622,,,4464,594,170,191,182,13,79,67996,2305,1349,1075,4613,51386,"Riley County, Kansas",20,161,2017
252,172155,38340,390457,45944,2549,22820,331391,134926,165971,173843,228919,206062,1624,724,3373,2977,7304,196053,128379,92368,11302,24709,67674,57147,402934,64297,102820,8947,5152,25308,169,1383,250008,,,4402,4298,3043,2283,3364,1025,447,508665,13200,9009,6869,31675,347688,"Sedgwick County, Kansas",20,173,2017
253,63318,11698,148331,15564,1031,3096,121128,48856,61281,67736,77507,69771,508,151,1797,521,3039,73724,45158,36994,2426,5738,28566,24670,143234,19928,39200,2168,2653,7175,81,317,88345,,,2429,972,692,794,687,172,336,174718,4241,2758,1704,13177,122724,"Shawnee County, Kansas",20,177,2017
254,33188,24919,97951,36616,720,6809,91503,48429,46167,51107,,,,,,,,60737,39226,24019,4328,10879,21511,18462,125851,25649,27133,2648,1702,7014,106,759,80542,,,1670,1730,929,518,2029,429,142,163867,5422,3507,952,8414,110283,"Wyandotte County, Kansas",20,209,2017
255,56430,,117665,5119,126,2285,72742,48980,44045,45902,,,,,,,,46388,34736,27620,2730,4386,11652,9147,102560,14947,29936,2001,869,4533,0,175,63767,,,497,590,791,316,489,127,0,129895,1107,1054,3218,8882,87834,"Boone County, Kentucky",21,015,2017
256,37548,,77234,732,131,692,66053,12745,,,,,,,,,,29715,22344,16902,1690,3752,7371,6517,65702,10019,18141,711,1446,2971,0,208,38896,,,368,277,580,539,688,191,131,79890,1342,1025,828,3829,58569,"Bullitt County, Kentucky",21,029,2017
257,41708,,86573,3082,0,1198,52686,36570,34355,36589,,,,,,,,35740,22475,16791,1556,4128,13265,11217,76781,12955,18480,1139,1291,4384,0,400,45500,,,924,631,551,329,351,354,141,90830,2599,1337,2012,4977,68254,"Campbell County, Kentucky",21,037,2017
258,24242,,50241,15474,268,1442,35076,30952,26581,22703,,,,,,,,25584,17072,12638,806,3628,8512,7027,53651,10079,14269,816,836,3430,33,416,30931,,,375,592,337,446,586,106,83,60691,3326,1403,527,5021,38188,"Christian County, Kentucky",21,047,2017
259,42828,,91296,4340,150,1358,77114,19502,34965,38393,,,,,,,,40920,28151,20339,1818,5994,12769,10961,79904,11254,21342,1065,1117,4648,37,527,49595,,,817,632,729,527,726,370,287,98141,3296,2477,1455,5476,70410,"Daviess County, Kentucky",21,059,2017
260,110656,12591,243170,46595,814,11729,194606,94974,110777,118772,146515,131058,3412,880,6068,2338,7503,129140,74122,53663,5994,14465,55018,39966,264428,54844,58301,5905,2497,12721,0,618,157963,,,6763,3381,1496,1632,1919,513,278,317189,9001,6058,8051,15497,238335,"Fayette County, Kentucky",21,067,2017
261,40696,,86538,12801,169,2392,56909,43019,38227,38650,,,,,,,,42911,30293,22119,3059,5115,12618,11062,85407,11980,24065,1640,1317,4725,0,675,52466,,,1181,846,744,213,597,256,0,102928,2754,1138,1101,14119,63214,"Hardin County, Kentucky",21,093,2017
262,252969,22100,550925,168651,1145,23486,513201,188265,257088,285505,334635,299729,11092,959,6293,7450,20428,312747,188249,129053,15130,44066,124498,102262,627663,113761,145896,13194,8962,31604,154,2535,384502,,,4580,4843,5446,3291,5742,2664,713,761748,23190,15080,16250,45774,552822,"Jefferson County, Kentucky",21,111,2017
263,72009,,149162,7039,204,1962,97275,61268,58285,62108,74173,67414,1640,356,1208,993,2860,63679,40104,29697,3635,6772,23575,19565,132065,22943,31922,2006,1730,8068,28,937,80142,,,546,1506,879,1290,1593,455,202,164042,4339,3981,3320,9259,116695,"Kenton County, Kentucky",21,117,2017
264,39394,,83478,3409,78,588,64281,23897,33433,36220,,,,,,,,33104,20809,15597,813,4399,12295,9323,75463,13991,17706,1639,333,4510,0,318,44995,,,1225,905,1018,436,776,169,110,90395,2619,1782,736,4787,67361,"Madison County, Kentucky",21,151,2017
265,30324,,60655,1565,131,1271,42401,21131,24062,22184,,,,,,,,20840,17124,14633,531,1960,3716,2860,51975,8198,16211,1340,441,1978,0,203,31287,,,105,195,86,261,279,161,0,62841,235,624,3192,4596,43758,"Oldham County, Kentucky",21,185,2017
266,49332,3395,104739,11496,0,4229,79342,37309,43003,46618,,,,,,,,47996,31088,21743,2415,6930,16908,12202,104142,17971,25912,2781,1267,5082,49,1096,64077,,,1580,1329,607,1217,635,499,0,127726,3136,2111,2448,7150,92371,"Warren County, Kentucky",21,227,2017
267,41899,,88363,27301,0,1558,96722,20416,40887,43944,,,,,,,,44319,31361,22487,2170,6704,12958,10301,95403,14958,23847,1975,661,6402,,,60896,,,384,485,1066,895,1066,535,0,122107,3909,1181,2947,5514,84355,"Ascension Parish, Louisiana",22,005,2017
268,42373,,91453,29346,844,1644,75062,46718,43917,47105,,,,,,,,49615,34030,24711,2944,6375,15585,12601,100126,15329,26357,2118,1240,5623,60,649,61990,,,1521,1279,1466,120,1558,79,32,121524,6059,1438,1178,10640,79513,"Bossier Parish, Louisiana",22,015,2017
269,53798,,114502,118227,1146,3507,190982,48016,84872,97105,93959,86343,1311,262,835,449,2965,95793,57253,34185,5807,17261,38540,34614,196936,38320,38476,4000,3590,11687,93,877,124482,,,2764,3656,2756,2049,3421,1338,498,242321,12112,7885,3917,15449,171599,"Caddo Parish, Louisiana",22,017,2017
270,66754,,141888,51096,234,3164,159467,35148,70006,76456,89458,82012,492,18,1799,822,2259,78305,49540,35411,2731,11398,28765,24505,159980,27749,38740,2841,2436,7838,389,605,101141,,,1146,1549,1158,777,1346,447,218,200261,5115,4754,3624,11974,140068,"Calcasieu Parish, Louisiana",22,019,2017
271,97402,10705,208844,205147,1111,16138,336198,81402,150586,170907,200256,179141,2204,1025,2631,2358,5661,162627,98936,63212,7712,28012,63691,52590,361281,79804,72055,6257,5633,13556,363,2163,222860,,,10176,2915,3010,2144,2537,1123,327,443119,14573,9426,9996,20811,323457,"East Baton Rouge Parish, Louisiana",22,033,2017
272,20627,,43580,24091,66,1658,64090,5342,24238,26574,,,,,,,,26345,16373,11795,1243,3335,9972,8470,55692,10874,12455,1060,723,2397,,,36181,,,829,1411,255,596,303,545,122,71385,2419,2311,319,2830,50092,"Iberia Parish, Louisiana",22,045,2017
273,110386,34383,267718,120320,1297,19292,319354,58826,136378,154136,189371,166131,1887,595,2155,3304,6855,168031,107507,72387,7114,28006,60524,51734,358166,65535,84098,7694,4803,17185,91,2432,218562,,,3259,3311,2984,2783,2970,2083,857,435362,14322,8509,6581,21961,320128,"Jefferson Parish, Louisiana",22,051,2017
274,77758,6924,166602,63343,430,5158,200472,31924,84348,92104,106100,98402,1112,825,1751,1092,5174,89465,55714,38544,5040,12130,33751,26677,193526,38659,43239,3298,3545,7855,406,970,118796,,,3779,2397,1437,2665,1459,380,939,240302,8122,6721,5452,11469,172739,"Lafayette Parish, Louisiana",22,055,2017
275,36943,,77264,13503,2888,826,87342,8212,34913,38066,,,,,,,,36420,26174,20218,1724,4232,10246,8398,79547,12687,22176,1153,1304,2393,0,558,47411,,,777,534,578,527,530,488,41,97629,2714,1846,1653,3895,71512,"Lafourche Parish, Louisiana",22,057,2017
276,60438,12125,133124,234026,597,11587,278997,89736,136421,157924,134062,117688,10911,5129,11009,3657,11112,154560,72333,40730,4740,26863,82227,70593,326015,79749,51807,8944,4070,17133,104,2043,200583,,,5390,4598,2935,4704,5176,2499,1168,386865,23262,13639,7854,14889,298383,"Orleans Parish, Louisiana",22,071,2017
277,43965,,92843,58924,56,1760,126645,25889,53692,60922,,,,,,,,58232,38259,25967,1951,10341,19973,16341,123576,23222,27930,2532,1907,5251,76,745,78174,,,1148,2027,1104,1054,1255,811,257,151026,8265,3662,1936,8117,108718,"Ouachita Parish, Louisiana",22,073,2017
278,39064,,83099,41836,1214,2268,104729,22660,45145,50373,,,,,,,,48473,31441,20802,2173,8466,17032,15160,104273,18839,22747,2728,1996,5911,249,417,64631,,,2037,1379,1745,1277,590,385,377,128749,5093,3644,1181,10427,87606,"Rapides Parish, Louisiana",22,079,2017
279,97379,7458,209928,31453,1522,4623,175999,64886,87164,96166,106898,97319,104,987,636,1397,6962,94499,65672,50859,3703,11110,28827,24051,205043,31371,55393,3428,3141,8948,396,199,128522,,,1491,1439,1018,682,1582,1265,210,254291,5481,4553,7029,15286,178956,"St. Tammany Parish, Louisiana",22,103,2017
280,40866,,89189,40033,246,991,108799,19888,45784,50567,,,,,,,,49272,32719,20742,2700,9277,16553,13031,104988,20202,24107,2025,1450,4530,243,674,65058,,,1559,1455,1004,222,1625,448,124,131783,2874,4303,1121,7754,92094,"Tangipahoa Parish, Louisiana",22,105,2017
281,36790,,77711,21573,5297,769,97680,10930,39123,42066,,,,,,,,40882,26597,18007,2394,6196,14285,11333,89441,17047,20639,1279,857,5283,0,288,55299,,,382,750,1412,1385,1258,244,253,110457,5155,3461,1499,5104,77954,"Terrebonne Parish, Louisiana",22,109,2017
282,47660,,98190,1523,444,764,79212,24945,40242,41810,,,,,,,,45979,26119,20627,1630,3862,19860,14747,88069,15953,20985,803,1862,4211,0,938,52644,,,1062,527,637,1102,853,279,59,106652,3295,2705,815,9236,74998,"Androscoggin County, Maine",23,001,2017
283,31522,,64260,550,1288,426,48985,14352,26216,25849,,,,,,,,28921,18030,14357,876,2797,10891,9309,57437,7862,15918,931,912,3620,58,178,33109,,,280,236,238,940,685,337,366,66253,2780,2882,600,6351,48525,"Aroostook County, Maine",23,003,2017
284,128222,,269022,9429,312,6805,166535,105949,106445,115823,131400,118401,1540,1655,8977,1780,13328,117844,69277,56885,3716,8676,48567,36526,247038,42856,59754,2154,3366,12414,0,121,146203,,,1201,1592,1072,639,1729,914,306,289268,5259,4279,8566,16774,219732,"Cumberland County, Maine",23,005,2017
285,56236,,116745,727,1032,975,85946,31302,46509,49446,,,,,,,,49616,29544,22787,2628,4129,20072,16640,102798,16074,23370,1090,1804,8296,0,721,61036,,,1094,727,769,866,1352,475,335,120206,3398,3028,1319,8843,89138,"Kennebec County, Maine",23,011,2017
286,70520,,143328,1528,2179,1239,111448,34593,59224,60763,66663,59375,251,161,2567,462,3089,60620,36768,28232,2878,5658,23852,17963,129684,22154,29921,1753,2007,9730,0,486,74764,,,2131,1291,976,983,1013,505,248,150636,4425,3582,1945,11032,113353,"Penobscot County, Maine",23,019,2017
287,93777,,195412,914,945,2930,107552,87487,77816,81528,100582,90638,783,323,2954,1100,5019,82970,54247,44231,3272,6744,28723,21547,172790,24120,47032,2565,2026,10806,0,375,101502,,,908,368,808,1070,1110,607,241,202473,2044,4420,5035,18789,146611,"York County, Maine",23,031,2017
288,30879,,63197,6761,91,287,52930,16800,30114,27544,,,,,,,,27177,16123,11369,1318,3436,11054,9790,61280,14066,12943,1529,1371,3890,226,253,33107,,,96,833,118,501,1284,388,512,66253,2169,2213,525,5292,53610,"Allegany County, Maryland",24,001,2017
289,194195,23363,411980,94836,1588,21508,290162,220905,197636,201271,270013,245121,8921,604,3681,3561,14527,207950,144257,111127,10170,22960,63693,51742,466794,80098,123962,9152,6037,19699,394,1808,278785,,,1367,1938,1592,1712,2297,967,674,553993,6388,4591,27287,51852,385297,"Anne Arundel County, Maryland",24,003,2017
290,226817,23801,500862,240170,2946,51908,537188,175990,255826,296414,358300,322378,25347,419,5996,6829,17940,317106,205872,146047,14163,45662,111234,92298,683122,117652,164088,14278,9547,27825,135,1490,423809,18088,14678,4743,3729,1558,3243,3778,1740,1970,824193,13702,7915,25277,42819,609137,"Baltimore County, Maryland",24,005,2017
291,35574,,74567,9935,182,1605,46251,40743,33182,33838,,,,,,,,31253,23235,17787,2239,3209,8018,5624,74637,11940,19591,1121,1098,3824,,,45321,,,363,67,277,474,430,140,72,90423,311,874,4772,8289,61274,"Calvert County, Maryland",24,009,2017
292,73578,3345,152856,5755,569,3045,114039,46054,61383,63977,79903,74223,503,261,1021,483,4465,61212,46557,39141,1409,6007,14655,12428,138408,19364,40619,1753,1891,6131,0,493,81436,,,322,435,345,360,476,306,352,165557,1648,903,7773,10355,120539,"Carroll County, Maryland",24,013,2017
293,43282,,90591,6799,81,990,48067,49746,37390,38959,,,,,,,,36397,25995,18786,2313,4896,10402,8615,83733,14237,21022,2523,1013,5183,0,348,50007,,,908,1017,503,627,534,53,126,101860,528,981,3230,7122,72134,"Cecil County, Maryland",24,015,2017
294,31904,4699,71268,71868,814,5612,70488,76796,53449,58666,69779,64516,4651,0,436,548,4250,56608,41351,30083,2299,8969,15257,13725,127979,21210,32763,2704,1848,5034,0,893,79611,,,499,383,648,952,1016,196,22,155774,2279,374,5572,16644,102294,"Charles County, Maryland",24,017,2017
295,90946,12195,200914,22136,777,11534,122636,98731,81264,86787,117543,106581,3952,324,2764,979,6808,92329,66720,55107,3959,7654,25609,20208,204293,29832,60324,3884,2475,6783,172,609,123711,,,1400,971,556,969,842,628,417,249518,2649,1768,10018,16106,176189,"Frederick County, Maryland",24,021,2017
296,93867,6281,197996,34970,416,7828,164128,67612,88596,92831,118721,106948,2203,138,1247,1672,5837,93705,66393,53679,4146,8568,27312,22593,206070,29846,59741,3456,2704,7898,0,297,124060,,,794,866,607,1996,938,556,423,249179,4352,2659,8689,19381,174555,"Harford County, Maryland",24,025,2017
297,82434,10650,180677,59183,1338,59567,127053,117490,84995,92712,149149,138749,6525,143,1078,1485,11942,115289,82981,67407,4153,11421,32308,26165,257222,39516,74102,3761,2589,7562,77,194,159624,,,1201,1143,634,1238,864,532,506,317477,4225,2050,23535,18782,222063,"Howard County, Maryland",24,027,2017
298,222276,105112,544323,196882,3871,161254,267238,434095,240510,256944,421200,361597,80947,4218,11390,5673,36175,373219,261249,199475,16433,45341,111970,92449,854720,137099,234645,24298,8387,27848,347,1683,529194,103807,70296,2928,2864,2840,2731,3311,2232,1804,1049737,13085,6069,75434,41863,767623,"Montgomery County, Maryland",24,031,2017
299,57715,90870,148281,574112,3114,39223,222341,472368,239015,277403,383312,330038,67953,1561,10244,7378,13394,310730,204044,123697,20501,59846,106686,88322,741842,157325,160087,27739,5911,29428,441,3465,455309,68730,76815,3885,3697,3432,2868,3308,1806,758,905833,12893,7494,30274,54789,651960,"Prince George's County, Maryland",24,033,2017
300,42028,,87649,16177,0,2872,58379,45566,39337,40381,,,,,,,,40820,29050,21931,1427,5692,11770,10443,89991,14731,24485,1744,1244,3680,0,54,54919,,,225,0,224,232,619,0,248,108888,1308,805,3918,10656,71703,"St. Mary's County, Maryland",24,037,2017
301,58325,3605,123249,15218,233,2966,97731,44365,56853,55154,61268,54291,1290,54,1665,471,3353,56663,37979,28793,2360,6826,18684,15298,123807,23620,31933,2615,1502,5767,41,1072,71273,,,726,301,345,1015,1420,344,184,142500,3370,3094,2664,12142,105167,"Washington County, Maryland",24,043,2017
302,31197,,66953,26776,35,3276,65660,26516,33859,37603,,,,,,,,37665,22764,14313,2150,6301,14901,11751,83559,16572,17467,3057,804,4520,0,362,52360,,,1050,234,592,764,606,295,280,101716,2332,1706,1427,6340,73844,"Wicomico County, Maryland",24,045,2017
303,82753,16791,183988,383508,2347,16415,395745,155488,197665,238145,186779,165799,52201,3156,18454,4881,12109,240280,120963,57387,11442,52134,119317,96152,504714,129546,74610,16343,6224,22405,223,4220,314292,,,5370,7218,5619,6402,7230,3493,1595,603581,30083,14683,12030,27701,457634,"Baltimore city, Maryland",24,510,2017
304,90869,,195858,5650,1432,3691,134926,58884,77526,85801,91831,82631,871,418,2328,1269,6390,92148,55751,46016,2692,7043,36397,30943,187271,25750,50984,3210,3349,8861,0,617,108471,,,698,413,884,425,1126,577,799,210994,3044,3495,7460,15143,164395,"Barnstable County, Massachusetts",25,001,2017
305,52975,,113035,3171,749,2194,78971,36061,46516,49930,,,,,,,,54193,30438,22128,2098,6212,23755,19447,109337,20076,24634,1670,1281,6366,0,768,63961,,,214,933,562,839,888,112,222,124077,2764,2842,3419,9101,95701,"Berkshire County, Massachusetts",25,003,2017
306,219502,22545,468628,25711,0,12071,372694,101105,179478,197606,253243,229325,6804,495,7557,2038,11518,218570,147318,103647,11454,32217,71252,57340,466486,83379,112786,7311,5976,20471,32,2328,283009,,,1955,2449,2094,3772,3195,1295,945,555114,11092,12295,15889,30442,414541,"Bristol County, Massachusetts",25,005,2017
