,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
0,152660,96603,399957,19872,2463,206532,357622,120009,168703,170318,309730,268889,39239,6780,9550,5339,19231,257473,175767,138412,11061,26294,81706,62818,621408,107310,167584,17735,6065,22393,49,836,373103,77257,62651,2004,3567,3647,2614,2790,1445,1204,754754,8517,6480,51684,24465,571243,"San Mateo County, California",06,081,2014
1,98998,100154,339492,8498,3018,21108,250697,85611,121634,126634,162700,138598,7276,7412,9592,2522,11283,142912,91819,66093,7737,17989,51093,35852,358040,76670,82400,11989,4396,14600,180,964,213322,,,10789,3441,2873,2427,2103,699,435,433326,7263,6313,10770,22330,317965,"Santa Barbara County, California",06,083,2014
2,320062,254766,907866,48169,7894,651614,861613,283807,396581,376916,803930,707763,37734,15748,16302,11333,44945,622068,444289,346468,31400,66421,177779,134405,1525395,285971,411972,44833,13927,51741,332,2867,905874,198208,127148,11954,11578,7543,7526,6803,4126,2989,1885783,21432,19780,115357,56065,1400399,"Santa Clara County, California",06,085,2014
3,77968,45457,218568,2398,724,12339,166362,50963,83788,87126,98431,87894,3751,6135,5631,4962,10211,96127,61600,46379,3990,11231,34527,24635,226665,46718,55004,4834,2224,7981,0,750,132021,,,5305,2055,1692,1633,2125,462,306,270520,5238,4094,8849,10594,206983,"Santa Cruz County, California",06,087,2014
4,70941,7923,156618,2167,3047,3983,125613,46910,65384,69295,63827,58064,433,416,1357,898,3319,68542,42525,31871,3186,7468,26017,21606,148464,23636,36506,3361,2259,9847,0,213,88889,,,1333,1966,1265,1805,1520,581,293,178296,4848,4999,1676,16724,124219,"Shasta County, California",06,089,2014
5,85012,56516,234128,60256,2283,67746,245623,90122,125222,122442,169907,143560,5490,516,2554,2054,8877,145313,106564,73242,9029,24293,38749,30882,349725,63477,87434,9847,4019,17183,665,1527,210553,,,3140,3192,2954,2098,2310,758,395,419494,7202,6731,7500,32045,296645,"Solano County, California",06,095,2014
6,154239,67471,376299,7339,6750,19734,310148,103249,153439,167778,207960,182963,5198,2373,9285,2152,16584,190875,121602,90793,11278,19531,69273,54859,415036,72016,103116,10161,5569,20832,0,1366,247384,,,3034,3428,3048,3593,2572,1656,850,496323,9754,8399,14586,28554,367981,"Sonoma County, California",06,097,2014
7,113779,118302,405964,12774,4114,29521,337868,75394,137597,142484,187767,165647,1095,1181,4084,2024,8559,169038,124508,89130,9999,25379,44530,33886,411283,72942,104964,9917,4775,18990,481,1921,256959,,,5058,5642,4993,2955,3961,1597,1199,528728,11618,12009,4928,23865,362603,"Stanislaus County, California",06,099,2014
8,22033,14403,68279,2585,837,13805,59043,14812,24459,26599,,,,,,,,31634,23080,17280,2101,3699,8554,7047,75518,11710,20493,2089,856,3763,0,229,46882,,,1814,588,475,559,736,310,308,94848,1462,1508,916,5967,64592,"Sutter County, California",06,101,2014
9,67118,146629,377865,7757,5512,15247,309695,43601,103204,114812,156885,128701,552,1135,3714,2532,5273,132742,103033,68895,12525,21613,29709,22321,336608,66150,81561,8284,4158,15180,50,3091,216454,,,7293,7565,7722,5285,3204,1981,710,453934,10221,9469,3582,14574,298211,"Tulare County, California",06,107,2014
10,193377,179112,681601,13518,7959,60326,493312,150663,223610,230606,350924,304592,6388,2530,6360,4256,21866,269869,199452,150205,15246,34001,70417,55827,677705,121805,176264,16130,7346,27367,57,2101,413451,144803,97925,5885,5300,5550,4688,3407,1547,1356,840584,10442,8443,26106,40999,598343,"Ventura County, California",06,111,2014
11,48331,32399,131402,6678,1654,28058,124829,35480,58661,64255,70050,60848,3408,9180,4003,1410,3670,72228,44301,32897,3827,7577,27927,17328,170231,34447,38989,5821,1991,6623,40,349,103760,,,7324,2848,1023,1157,1596,637,433,206136,7000,5138,4601,8802,153668,"Yolo County, California",06,113,2014
12,21184,10270,52989,1794,1568,4285,49146,14200,21763,22303,,,,,,,,25732,19423,12707,2393,4323,6309,4931,56782,10163,14135,511,547,3419,0,522,35329,,,594,799,768,584,437,324,367,71912,2049,1973,434,5524,46294,"Yuba County, California",06,115,2014
13,123938,95421,403077,15119,7788,19265,251231,150053,137228,141215,211312,181760,9822,811,3119,1370,8758,159422,113311,77505,10285,25521,46111,35866,367695,66907,92657,10079,4311,20342,515,1968,228041,,,2780,3676,3263,2555,1459,1058,455,477669,8306,5439,5211,25989,321568,"Adams County, Colorado",08,001,2014
14,187825,58512,445668,64678,4354,32850,240873,272287,186115,193394,278862,251619,13811,1392,3867,2198,17758,232763,156448,116203,12414,27831,76315,59774,492314,84385,129173,8570,4316,22625,34,2114,301592,,,3712,3508,3971,3499,2601,563,601,614425,11709,7080,16187,37979,428272,"Arapahoe County, Colorado",08,005,2014
15,123039,21835,276324,3253,2480,14136,105362,169666,109117,109645,122920,109488,8204,6574,7177,1553,17550,123690,73481,58121,5285,10075,50209,33634,260951,53947,62877,3502,1886,11670,0,867,151879,,,8632,1832,2092,984,1158,746,218,311305,8134,4610,11550,14836,234972,"Boulder County, Colorado",08,013,2014
16,176808,103782,520398,62757,7326,24784,273093,270021,206935,213400,280839,248991,26183,8848,14685,3052,21675,281928,138354,96558,12207,29589,143574,108942,542686,122148,112974,13524,4670,30766,220,2342,318013,,,5395,8418,4875,4896,5600,2104,893,657775,25366,12361,20036,32277,492908,"Denver County, Colorado",08,031,2014
17,131006,12881,282577,4025,713,12019,118952,169775,101466,105099,138714,128407,3770,410,2130,1708,16755,108135,84076,70557,4853,8666,24059,19092,240538,31272,76001,3174,1562,9132,5,240,153192,,,858,886,632,479,247,184,265,313890,2527,1211,15277,18073,207172,"Douglas County, Colorado",08,035,2014
18,234319,54645,524761,38303,3475,19301,219082,374601,233074,222941,280642,249597,2210,1880,9068,4509,18567,245158,168476,128799,11636,28041,76682,61587,524559,88622,141053,8962,5299,28422,231,1889,314810,,,6267,5727,4136,3134,2768,1214,440,633357,14018,10028,11466,83808,385883,"El Paso County, Colorado",08,041,2014
19,218723,41884,508531,6274,5199,14944,262690,252324,202653,204451,258929,236512,10313,1469,4140,2330,22986,224502,142875,115022,9952,17901,81627,65749,463202,74817,124184,7039,5233,25152,250,1413,272064,,,4582,2228,2310,2065,1546,1324,624,551994,8560,7557,15978,39732,402221,"Jefferson County, Colorado",08,059,2014
20,133973,18053,295280,3133,2664,6030,132718,173057,120620,123178,140283,124784,2034,6170,3109,930,10740,125165,77488,60357,7286,9845,47677,33286,268774,51590,63649,2887,1896,15609,0,867,158053,,,9860,2549,945,678,1748,471,606,321651,7944,3714,5259,19601,237903,"Larimer County, Colorado",08,069,2014
21,59899,10606,139247,971,1621,1234,77703,64117,54006,56293,,,,,,,,59703,36778,28503,1831,6444,22925,17587,120875,19293,30635,1454,1903,7438,186,1349,72481,,,2282,1719,625,1072,1267,556,213,146978,5373,3407,1270,11495,104082,"Mesa County, Colorado",08,077,2014
22,41896,34007,124609,3470,3606,1246,100609,50312,55734,60101,59963,52300,781,849,1333,381,1255,63385,42082,27802,4092,10188,21303,17499,130678,21595,30334,2362,2489,9113,348,476,80026,,,1879,1883,1976,1585,1426,543,478,158041,6036,4315,1167,14171,109996,"Pueblo County, Colorado",08,101,2014
23,92265,41034,247795,2834,2035,3131,146277,102858,87679,91372,121939,105514,714,496,4273,1219,6121,96803,70251,54587,5085,10579,26552,19921,214374,33701,62201,3913,1973,9404,86,694,132060,,,2688,1459,779,874,884,323,305,275353,4133,3006,3705,17292,185349,"Weld County, Colorado",08,123,2014
24,292558,89932,693016,103807,2090,48920,403534,312774,256299,281517,367590,332102,46640,1670,12817,4016,27873,338421,235414,176577,15617,43220,103007,85826,763680,133813,197503,14281,7739,28609,75,2195,469620,74011,62555,4514,4427,3359,4377,2485,2222,1561,937004,16517,10569,64815,36769,685129,"Fairfield County, Connecticut",09,001,2014
25,273811,74858,651664,120884,2592,44427,513329,206073,277066,305033,389022,354927,13517,1139,9886,4117,16993,346525,227141,158564,18024,50553,119384,101513,739590,133092,178165,11790,7767,35441,575,3613,448537,69493,39270,5457,5915,4912,5737,2723,1970,1668,882754,23014,12529,27938,46778,655558,"Hartford County, Connecticut",09,003,2014
26,81500,4994,170839,4634,213,3620,125062,45264,67370,70120,85564,78904,871,143,1561,653,5527,73572,50500,39787,3036,7677,23072,18055,156567,23222,42692,2154,2238,8671,0,206,90984,,,1484,414,360,893,1348,487,265,183610,3429,1742,4241,11641,137456,"Litchfield County, Connecticut",09,005,2014
27,68090,5015,146206,8378,173,5065,104781,45875,58534,63079,79523,72633,981,106,2283,1362,4680,67106,43121,33025,2839,7257,23985,19611,139631,23128,36854,2733,797,7039,47,626,81352,,,452,848,786,594,1112,324,307,162823,3295,1838,5973,11693,121190,"Middlesex County, Connecticut",09,007,2014
28,268190,71864,641620,110111,816,31449,542573,183259,274613,312402,354491,321870,18038,2140,17121,3035,15830,326050,197715,144533,14020,39162,128335,110399,713744,136348,163474,14962,10673,29865,28,2065,433173,62869,33754,7678,6208,3879,5323,5030,1544,1758,850529,24576,14703,21885,41429,638017,"New Haven County, Connecticut",09,009,2014
29,103204,13472,221316,16418,942,10926,142617,99950,98761,97584,124909,109648,2838,453,6347,1093,5335,105504,67503,48599,5544,13360,38001,31746,228321,45269,53718,4360,2898,11973,561,591,133135,,,1599,637,1333,1530,1045,540,287,260843,5661,4193,6076,23447,187312,"New London County, Connecticut",09,011,2014
30,64758,,134614,4678,0,5488,92205,46163,56249,57136,,,,,,,,53984,35398,28625,1925,4848,18586,13694,129209,27046,31111,2017,1277,5463,0,527,73359,,,1647,415,0,318,522,209,104,148518,2308,1358,4032,9008,114316,"Tolland County, Connecticut",09,013,2014
31,48124,6380,104674,2947,259,1507,68818,38024,42946,44798,52392,46603,339,38,1709,746,1757,44655,30471,20963,3766,5742,14184,11465,97154,18058,22803,1662,1013,5795,66,658,57592,,,198,278,290,710,350,283,167,115201,2518,1619,895,8291,84583,"Windham County, Connecticut",09,015,2014
32,52994,6099,116236,40749,925,4298,75427,84204,58748,64699,72302,63648,1202,376,972,717,2349,61270,43053,30131,2852,10070,18217,14214,138002,22959,34146,2122,1633,6817,0,609,86201,,,1607,506,1018,590,764,419,419,168813,4412,2678,1180,20677,108587,"Kent County, Delaware",10,001,2014
33,159129,26470,356714,135575,1188,29442,258151,227284,178153,199093,231790,213107,10539,526,6735,2736,12718,202204,129950,91010,11220,27720,72254,59564,451036,84737,100450,9236,6733,23878,338,1529,277121,,,5044,2333,2767,2737,2463,1081,796,543799,13674,7208,13018,32777,396896,"New Castle County, Delaware",10,003,2014
34,75891,10836,174583,27002,1171,2432,92926,101548,75389,81058,83390,77595,894,154,2002,1144,4220,86269,59997,44221,4085,11691,26272,22524,176453,24849,48851,3748,2462,9116,52,1046,103691,,,720,1475,1368,1441,1727,763,418,208318,5219,2845,3994,18563,151578,"Sussex County, Delaware",10,005,2014
35,117587,35063,265077,321346,1859,24910,238581,316189,213786,245121,139694,120528,123707,13330,44965,4354,17012,277378,117864,66244,9496,42124,159514,123743,559363,150865,84037,15252,4615,22557,305,3363,334259,30938,21979,9085,7134,3211,4806,5978,1627,1431,647966,31498,10973,37354,28055,512419,"District of Columbia, District of Columbia",11,001,2014
36,78108,11423,178844,49792,733,14476,131276,95721,89216,98090,94794,87186,4981,2564,4167,1995,4273,97215,51577,38021,2887,10669,45638,32543,217583,50735,42297,2392,2484,8859,0,879,127652,,,11373,3995,1518,979,1729,1003,499,253696,13123,5433,4201,15609,194465,"Alachua County, Florida",12,001,2014
37,69331,4250,146131,18518,1860,3792,73394,90094,65134,66216,70238,61716,547,612,1452,1561,1983,66024,44305,33413,3733,7159,21719,18507,146427,22660,38596,4553,2278,8683,37,786,88251,,,2153,998,1272,761,1297,543,438,174763,6521,2958,2195,21683,116169,"Bay County, Florida",12,005,2014
38,207280,25310,461038,59579,1622,13843,185135,311985,197689,210037,204826,182489,1439,1909,1986,4225,12663,225226,143657,107099,9421,27137,81569,68044,472391,67935,124064,10753,6722,29835,0,1581,278068,,,3670,6192,1446,4368,5206,2334,1107,552033,17154,11484,7515,65610,386041,"Brevard County, Florida",12,009,2014
39,369052,250294,1177153,518878,5733,68879,627827,576004,433674,455846,799044,718526,27124,4710,10930,11094,47309,665192,424238,285905,33964,104369,240954,196483,1536054,282526,350390,44929,20834,84764,439,5869,926685,264768,175421,15694,12234,10992,14893,14327,7053,5485,1857803,46111,36117,31603,80176,1385159,"Broward County, Florida",12,011,2014
40,69028,5957,152008,8834,250,2526,34261,115078,63956,67160,,,,,,,,75234,47941,39941,2276,5724,27293,24081,151459,17190,44918,2916,4115,7466,0,355,84916,,,1372,296,772,563,1456,557,676,165179,5323,4675,1714,20038,127196,"Charlotte County, Florida",12,015,2014
41,59641,,128966,4550,469,1828,39794,89171,53395,57236,,,,,,,,60315,39382,30960,2649,5773,20933,18498,122701,13125,34417,2382,3181,8114,0,429,,,,1235,1495,797,1889,1865,1036,959,137651,5556,5271,1409,18112,100163,"Citrus County, Florida",12,017,2014
42,73855,8939,164031,18083,213,6399,81280,96425,66316,69295,,,,,,,,70307,53716,40822,3220,9674,16591,13635,160549,23002,46179,4257,2756,5944,0,1558,99466,,,840,875,730,1094,1645,592,185,196181,4723,1775,2178,25125,123951,"Clay County, Florida",12,019,2014
43,107882,48541,297427,24870,2095,4363,74551,184370,99020,107755,117776,102517,6022,2918,1837,2442,10549,133162,91539,75395,4662,11482,41623,34792,295978,39094,87543,7828,5433,12525,181,1139,171928,,,2272,2468,2615,3088,1989,964,1257,346842,5679,5223,11687,26838,258161,"Collier County, Florida",12,021,2014
44,24409,,52357,12226,141,371,42379,22150,26185,24328,,,,,,,,23825,14987,10674,959,3354,8838,8050,55116,10484,12666,1542,629,4026,0,527,31932,,,362,907,844,917,465,817,176,63137,3101,1350,404,8165,44676,"Columbia County, Florida",12,023,2014
45,242424,38757,548264,269851,2068,40428,449337,337115,291133,316600,372537,330818,7739,2537,5440,7370,19111,340985,209350,137070,17016,55264,131635,108808,725124,130136,165963,20865,8349,42021,608,5152,445203,,,8459,8573,6843,6972,6924,2844,899,879141,31338,20365,11440,80818,600906,"Duval County, Florida",12,031,2014
46,102772,9720,213135,68490,1262,10328,135700,156479,115757,116375,120324,105252,683,600,1528,1335,16007,115094,68532,47114,6333,15085,46562,37574,255941,51039,54546,5273,5353,16307,0,757,148714,,,4466,2950,621,1568,1454,842,644,295437,7760,5168,2458,34233,202612,"Escambia County, Florida",12,033,2014
47,37011,5133,85639,11376,77,2595,24957,61348,33999,37004,,,,,,,,36798,27980,23338,1339,3303,8818,6878,87325,10754,24870,1715,1417,3583,0,460,52227,,,446,612,388,849,536,440,281,102046,1970,1326,708,11121,72857,"Flagler County, Florida",12,035,2014
48,67079,10040,159153,9370,143,2150,53566,106231,62074,69235,,,,,,,,70558,46739,36193,2819,7727,23819,19088,148657,17671,39988,4067,3855,9132,0,639,89551,,,967,1391,1204,1893,1314,1337,635,173606,4915,3657,1156,19103,123452,"Hernando County, Florida",12,053,2014
49,32332,9641,77882,8907,383,1600,37535,46618,33586,37020,,,,,,,,39288,25335,18992,2103,4240,13953,12228,83087,10605,22647,2037,2109,5099,,,48698,,,731,1169,639,715,418,717,935,97255,3067,3157,650,11875,68333,"Highlands County, Florida",12,055,2014
50,330737,172803,920956,217184,3412,49501,530312,506872,390866,417151,549611,500307,9910,6433,9544,9778,37900,489603,305760,210143,25723,69894,183843,141647,1062066,200091,246624,31060,12031,52420,954,4933,652055,165648,107434,15079,12232,9568,8877,10207,4171,2944,1303869,35057,25611,22058,90508,914073,"Hillsborough County, Florida",12,057,2014
51,52337,8617,124583,13330,466,1723,44884,82491,48029,55873,,,,,,,,55618,35257,27651,2165,5441,20361,17503,123660,14099,34774,3967,2849,6608,,,73764,,,716,1156,1104,1101,939,606,639,143568,2823,3280,2839,15387,103583,"Indian River County, Florida",12,061,2014
52,110020,21375,262792,31348,1612,6447,107636,167913,108015,118728,109201,94916,433,158,1520,1430,8346,117696,82029,65497,5183,11349,35667,30005,264264,34244,74299,5221,5951,12449,376,1304,157925,,,1463,1959,1556,1710,1622,1530,968,312266,7764,6537,3001,34690,218352,"Lake County, Florida",12,069,2014
53,227819,68175,577950,60547,1414,10591,181822,370737,216951,232814,246739,223337,2350,2763,2396,5237,14417,263295,169692,127468,10733,31491,93603,77281,574534,83312,150418,15006,11386,33659,518,2153,336468,,,4809,5662,5164,5350,5721,3006,1893,673330,18415,13078,10039,59201,492838,"Lee County, Florida",12,071,2014
54,78969,8885,177432,90766,467,9784,152075,107458,99104,113033,122965,110848,3669,657,3339,1167,4871,112145,59225,39807,4930,14488,52920,35042,238852,53902,46114,4405,1896,10398,0,1285,143778,,,15118,3861,1643,1141,1906,601,148,280511,13246,6060,3672,14820,214729,"Leon County, Florida",12,073,2014
55,121013,28532,300734,31478,466,6930,113449,185041,114635,128252,129864,118764,710,248,1872,1273,9368,137695,92394,72362,5074,14958,45301,36788,295293,40701,81475,5686,5582,13950,66,1593,176309,,,1457,2280,1832,1967,2887,1558,1076,349007,9117,7742,5586,32338,250934,"Manatee County, Florida",12,081,2014
56,116321,20066,276045,41330,989,4450,133353,169386,117873,132588,107101,94288,737,387,1233,2169,6498,132275,83376,62939,5613,14824,48899,40691,286158,38181,70580,5348,6871,19376,0,918,172083,,,1864,2841,1918,3064,3596,1654,1560,329631,9597,7885,2240,37132,237526,"Marion County, Florida",12,083,2014
57,58709,10975,135109,9103,336,1503,42713,90966,53791,57596,,,,,,,,62518,38902,31961,2053,4888,23616,19279,133756,18232,36945,3433,2891,7988,0,461,76034,,,726,555,1040,1205,1621,104,293,150372,2595,3172,4409,15939,111820,"Martin County, Florida",12,085,2014
58,200520,849970,2020881,496962,3063,41900,891787,313058,407526,407046,1060063,949860,61397,7055,24043,12477,55592,843887,577159,365088,56117,155954,266728,220425,2207362,432987,492129,82522,26345,109005,1184,9452,1325864,826074,778857,22993,27191,25374,28346,24836,16874,13932,2635307,88189,60062,39343,51593,2061191,"Miami-Dade County, Florida",12,086,2014
59,27723,9400,69347,5074,164,741,20925,37955,25947,22622,,,,,,,,28065,15874,12711,1090,2073,12191,9802,67357,12404,16706,2752,977,4693,,,,,,38,169,273,318,1362,339,535,74442,1747,1704,1699,5828,57835,"Monroe County, Florida",12,087,2014
60,74757,8666,153150,17783,1945,5668,56357,118332,71553,66689,,,,,,,,73277,47366,35776,3157,8433,25911,21349,159533,27039,40809,3123,2808,9826,54,575,93578,,,634,2017,1673,855,672,486,240,185588,4492,2604,2547,32640,112389,"Okaloosa County, Florida",12,091,2014
61,269728,179773,819441,260845,2682,64590,459252,437163,356409,370783,539085,476296,17507,4934,6826,6131,29274,444543,283682,196235,23607,63840,160861,123350,1016253,203718,232949,26668,7439,50545,560,5154,614716,175672,112470,17013,15173,10804,12222,7485,3113,2255,1242421,36039,21238,18683,60423,907788,"Orange County, Florida",12,095,2014
62,55505,75041,227655,34646,930,8692,68322,127129,89218,90900,118438,104954,2489,566,760,2206,6361,89328,65724,45905,4700,15119,23604,17755,246321,44710,61069,9687,2680,10877,94,890,151587,,,4358,3782,4847,2091,2927,1408,746,308223,6462,4319,1585,16925,215268,"Osceola County, Florida",12,097,2014
63,381934,146105,1048104,252336,2046,37234,419884,598676,382378,421190,552079,498071,14338,5105,11114,13681,33924,538246,329853,238620,25685,65548,208393,168735,1173625,196220,284426,34258,22120,59394,373,3891,702427,140003,101805,11274,10614,7885,9976,11757,4716,5288,1385937,34561,26445,36115,87256,1037793,"Palm Beach County, Florida",12,099,2014
64,181553,32180,431737,24698,893,11887,149346,275959,165878,176424,167039,152227,1333,764,1919,3142,14030,186999,123751,93467,8645,21639,63248,51194,403966,56532,108519,9397,7588,22300,106,1012,242953,,,3157,3431,2555,4229,4405,2348,1372,479404,13313,10876,4574,45910,340204,"Pasco County, Florida",12,101,2014
65,336929,40819,773474,98036,2484,29055,304639,507880,320206,355120,371785,344587,7943,3993,7422,8220,21532,402575,216780,159135,16747,40898,185795,152297,807021,124395,187802,22322,17731,52842,265,3616,476363,33455,23773,6171,6475,5107,6984,9325,4200,3635,927012,36189,21615,14934,90345,686848,"Pinellas County, Florida",12,103,2014
66,191018,63596,496730,96781,1764,10013,283588,259539,209442,221963,227900,200814,518,542,3108,5289,10171,218286,150507,109666,11023,29818,67779,56196,514873,82657,132968,13609,8570,25462,347,2443,312751,,,4389,5166,5359,5505,6036,2613,2359,627031,18762,13224,3477,47449,442303,"Polk County, Florida",12,105,2014
67,24783,,57108,12160,154,468,41881,26404,26422,27645,,,,,,,,26580,15782,10704,1243,3835,10798,8809,58824,9176,12530,1085,1659,4910,,,,,,1267,1235,395,1499,901,442,187,70649,3192,3592,117,7646,48525,"Putnam County, Florida",12,107,2014
68,89009,7019,194932,12023,559,4657,79039,120197,75314,80473,,,,,,,,81309,56829,48545,1705,6579,24480,19310,178505,25113,52726,2971,2343,6434,0,271,108749,,,924,1013,975,631,763,203,179,216272,3520,1571,5516,20970,148107,"St. Johns County, Florida",12,109,2014
69,84391,25703,212762,56443,703,4742,107333,127575,87790,96891,100072,84569,405,915,810,2387,6533,108771,71051,54495,3780,12776,37720,31315,241859,37025,60654,4722,4263,14831,34,1866,144481,,,3310,1798,2437,3664,1995,536,1433,288810,7272,7075,2209,24493,206081,"St. Lucie County, Florida",12,111,2014
70,68117,,141266,9969,454,3909,69126,83613,61279,58022,,,,,,,,56085,40097,31531,2181,6385,15988,12174,132910,21761,36373,3989,1485,8117,0,790,77839,,,1280,513,468,1354,723,331,70,154632,2814,2337,2629,23708,99935,"Santa Rosa County, Florida",12,113,2014
71,157917,17480,362320,18618,1038,6321,91196,253058,138208,153861,142538,132316,779,3180,1649,1392,9076,175881,107204,88055,5876,13273,68677,56300,348894,43140,95898,5496,6985,19025,42,262,204448,,,1788,2285,1869,2146,2062,1488,1169,393180,10383,7957,9391,44260,293380,"Sarasota County, Florida",12,115,2014
72,136418,41072,348768,52415,454,18248,176950,198779,143380,157161,191273,176033,520,660,960,3082,15894,148732,93802,74177,5056,14569,54930,45655,365163,66464,88821,7439,3907,16080,0,618,220916,,,4388,4094,2996,2342,2286,1072,778,439591,7306,6956,8715,27150,319005,"Seminole County, Florida",12,117,2014
73,46807,,101008,10346,293,321,26101,79228,50413,48533,,,,,,,,50209,34180,30719,955,2506,16029,12378,107234,11156,34519,3810,2007,6668,0,363,,,,285,243,280,415,751,934,356,104978,3043,2368,1684,20280,85466,"Sumter County, Florida",12,119,2014
74,182021,30890,425788,53147,2406,8953,184417,262856,181700,192748,183197,164053,1853,2271,2112,4217,10424,200729,123901,90566,10284,23051,76828,61503,432673,68059,102421,8877,8971,29854,143,1794,252197,,,4180,3934,3514,4551,5679,2188,1910,502446,18064,10194,4078,50310,365258,"Volusia County, Florida",12,127,2014
75,26404,,58930,8937,0,2777,43382,22877,23706,24191,,,,,,,,22508,16927,11809,1502,3616,5581,4108,56398,9257,14349,1810,824,2856,0,201,36266,,,430,294,505,327,482,88,39,73088,958,1039,240,4545,48660,"Barrow County, Georgia",13,013,2014
76,39388,,85361,12628,0,1186,64898,29790,34409,36521,,,,,,,,37742,28210,20360,2435,5415,9532,6887,80993,11722,22041,1554,1261,4786,,,49695,,,523,911,727,915,629,330,0,101067,2344,1169,737,6677,69848,"Bartow County, Georgia",13,015,2014
77,29954,,66223,81692,0,3060,120912,26970,49555,60755,51463,45625,836,81,1587,433,1753,56135,33995,18774,2856,12365,22140,19557,121247,25332,22062,2888,1958,6155,220,867,77962,,,2440,1824,1696,2008,1123,453,156,150502,9456,3578,1842,9596,105415,"Bibb County, Georgia",13,021,2014
78,23269,,48108,20707,145,1193,50021,18222,26482,28483,,,,,,,,25844,15547,10121,1424,4002,10297,6951,59706,15273,11506,1265,605,1545,0,373,35672,,,4503,1290,332,227,431,0,165,71289,3172,3038,285,3717,53687,"Bulloch County, Georgia",13,031,2014
79,40156,,84942,21504,58,631,80224,29291,39342,42797,,,,,,,,38875,25195,19548,1433,4214,13680,11304,90419,15129,23336,2720,753,4277,0,868,57506,,,1539,1494,1425,704,583,250,71,113031,4224,2301,581,7313,78413,"Carroll County, Georgia",13,045,2014
80,29120,,60838,1452,61,1493,21304,41930,22862,25476,,,,,,,,23476,16976,14471,765,1740,6500,5713,52654,7198,15467,345,655,1896,,,,,,439,76,135,598,117,68,54,65127,836,1392,361,4116,45710,"Catoosa County, Georgia",13,047,2014
81,69042,8912,148243,111995,548,7962,159758,100925,96860,106520,113358,102401,3362,1651,3312,2268,3689,106188,65083,44845,3890,16348,41105,32139,229423,42656,50229,5384,3434,12855,128,1776,141388,,,3112,3080,1127,1385,1227,444,463,274242,9691,5574,4185,22453,193700,"Chatham County, Georgia",13,051,2014
82,90852,11369,199256,15666,126,4591,105168,100187,72642,78711,,,,,,,,81991,62321,51001,3350,7970,19670,16012,181955,22568,56053,3041,1662,8274,118,190,112964,,,1965,1334,1687,1286,974,161,389,230016,2661,1726,5678,15832,156383,"Cherokee County, Georgia",13,057,2014
83,33156,,76387,33258,52,5565,69868,38450,42129,46859,44166,37655,2790,833,1395,365,1593,44016,19373,12738,1645,4990,24643,15699,102780,28881,14070,1486,654,4540,4,652,61014,,,9128,3230,1866,990,1215,273,46,119832,8521,2707,1143,4752,94485,"Clarke County, Georgia",13,059,2014
84,17260,19016,56678,182386,102,13958,139332,83772,70147,84431,102352,89345,3025,0,2224,2910,3411,88538,59534,32833,5743,20958,29004,24104,203798,43516,39669,5641,1403,9597,141,1441,135036,,,1696,2672,2459,1760,1577,801,209,263916,6237,5475,1160,16101,175482,"Clayton County, Georgia",13,063,2014
85,192112,47838,434609,198837,886,36551,289056,313175,208297,234418,324130,290909,5064,335,2808,9191,25928,271686,188384,136780,11939,39665,83302,64171,580995,97351,154545,12966,5373,20502,365,1826,363029,,,6530,6004,6693,4136,2752,1052,590,726648,12490,8175,21625,44661,505991,"Cobb County, Georgia",13,067,2014
86,48322,,104400,24287,138,5195,68701,56777,45222,48214,,,,,,,,45371,35772,27459,2665,5648,9599,8598,109850,16185,31650,2773,566,4586,0,273,69364,,,359,760,720,875,688,30,64,136368,2315,1146,2330,13972,86629,"Columbia County, Georgia",13,073,2014
87,48045,,104526,24340,111,2255,75974,48851,44414,47734,57060,48554,631,134,218,1173,2808,49546,35436,26899,1931,6606,14110,12196,106894,15588,29647,2762,1019,5254,74,1240,67251,,,88,1489,602,862,683,158,101,134992,3090,1909,1992,9939,90721,"Coweta County, Georgia",13,077,2014
88,104185,34478,254994,387613,1844,41555,332254,260391,201323,243118,289170,251128,27132,569,5947,4329,23298,266307,155467,95291,13028,47148,110840,88066,575925,118424,118161,18585,5698,26377,522,4330,364509,,,7066,9346,6638,5568,3665,1557,439,715604,20620,13582,16972,38800,511178,"DeKalb County, Georgia",13,089,2014
89,12023,,26239,62798,0,273,73635,16143,30419,37236,,,,,,,,35539,21831,10847,1853,9131,13708,11906,73032,14166,13674,2262,1060,3595,0,869,47731,,,1348,1024,973,1257,1127,369,58,90726,6003,3622,410,5992,63058,"Dougherty County, Georgia",13,095,2014
