,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
10,35088,,73933,12229,839,1155,57371,29293,32885,33395,,,,,,,,31590,22336,18596,1058,2682,9254,8225,74920,11696,20317,1386,1386,3940,0,561,44757,,,836,606,1333,563,174,346,44,88665,2163,2000,1493,7543,62643,"Limestone County, Alabama",01,083,2015
11,113825,9163,243431,85184,1755,8967,195728,132394,123479,132296,154784,144647,317,150,1377,1321,4193,140959,91057,69078,5452,16527,49902,42123,288648,49391,73853,4932,3071,12970,68,2025,175004,,,3563,3896,1921,1596,1225,680,218,348202,8794,7472,7392,30543,242775,"Madison County, Alabama",01,089,2015
12,37360,6505,88843,2604,213,46,67479,19425,30276,34250,,,,,,,,33972,23961,19244,989,3728,10011,8618,75398,9363,22063,1507,944,4018,0,42,46360,,,551,367,976,849,741,162,85,93899,2166,2358,1147,6317,65067,"Marshall County, Alabama",01,095,2015
13,115981,,246791,145156,3371,8444,306370,93156,141694,162459,160367,147443,469,174,2097,1339,7466,152938,99338,65697,6311,27330,53600,46234,333468,57495,74293,7181,5561,19651,191,1744,209603,,,3923,3710,2166,3083,4676,1044,234,408046,15430,9869,3973,27446,288166,"Mobile County, Alabama",01,097,2015
14,39738,4828,86467,128205,273,4930,164169,50638,75596,88243,,,,,,,,90103,56730,33300,5017,18413,33373,29025,181363,36867,38814,3876,1251,7736,263,1126,114936,,,3004,3209,1714,1307,999,657,254,221549,8970,5611,3648,17003,153577,"Montgomery County, Alabama",01,101,2015
15,44636,,99867,15507,276,1056,82443,30334,41447,45201,,,,,,,,46990,31738,23090,1904,6744,15252,12936,97487,14774,25862,2222,1862,5160,0,30,57717,,,2008,325,289,811,826,386,136,117678,3850,2250,1318,8356,83644,"Morgan County, Alabama",01,103,2015
16,36908,,75170,8725,215,827,67173,18444,32357,33232,,,,,,,,31856,22800,18258,1721,2821,9056,8451,70792,8454,20668,2333,844,4924,267,134,,,,168,758,751,497,679,104,280,85109,1503,2062,324,5891,60826,"St. Clair County, Alabama",01,115,2015
17,79210,6736,167146,25871,455,4540,133328,62144,70698,77924,,,,,,,,76798,54552,45271,2539,6742,22246,18880,167450,21662,49772,3351,2150,6893,0,133,104627,,,1857,996,376,573,1065,415,16,207079,3363,2680,5773,10777,147702,"Shelby County, Alabama",01,117,2015
18,24718,,,,,,65882,13902,,,,,,,,,,31379,20869,13840,1507,5522,10510,9413,66418,10157,16488,3005,1100,4028,,,40774,,,217,1474,1325,878,703,281,109,78169,3614,2431,336,4858,58160,"Talladega County, Alabama",01,121,2015
19,62809,,133226,63340,288,2904,148261,45386,72562,81808,,,,,,,,71195,46648,31633,3817,11198,24547,20023,168689,36764,34723,2996,2222,6600,115,1040,102509,,,4829,1539,1441,1778,1122,366,258,202527,6871,4072,2526,8813,152576,"Tuscaloosa County, Alabama",01,125,2015
20,27601,,,,,,53486,10874,23895,25874,,,,,,,,24452,16398,11656,982,3760,8054,6984,53268,7570,12393,750,1414,3797,127,528,,,,438,880,497,570,463,330,125,64538,2959,2112,287,3457,47107,"Walker County, Alabama",01,127,2015
21,92455,13938,188025,18385,19466,29106,111174,145215,102617,91616,137559,117452,2513,2173,4809,4084,5748,104936,67371,46824,5737,14810,37565,28556,236300,48734,58529,7682,1945,11896,261,1414,138801,,,1469,872,772,1449,1084,368,165,286770,3503,2839,9160,27492,188266,"Anchorage Municipality, Alaska",02,020,2015
22,39063,,75321,4427,6741,2886,34388,58083,39882,30658,45653,39109,570,887,2704,1275,1340,35475,22945,18486,1947,2512,12530,9974,79478,17789,21102,2251,541,4206,0,219,42330,,,638,744,266,28,216,44,0,93001,1046,1447,2151,11342,58077,"Fairbanks North Star Borough, Alaska",02,090,2015
23,42352,2613,83939,1275,4661,1383,42651,53634,38033,32885,35712,31286,513,49,841,2746,2501,30665,22087,17628,2125,2334,8578,6491,78573,16632,19771,1698,719,4679,0,144,45483,,,877,598,491,479,438,203,30,99018,1327,810,1386,10956,61986,"Matanuska-Susitna Borough, Alaska",02,170,2015
24,7058,,,,,,54039,16828,,,,,,,,,,19855,13904,7566,1530,4808,5951,5370,53811,13509,9547,1732,1504,1612,12,510,35075,,,1355,1748,1555,1613,1088,637,378,70896,4350,1502,148,2109,48706,"Apache County, Arizona",04,001,2015
25,36080,21921,106336,5812,1130,2729,44831,62170,43739,39929,38371,34033,178,214,1085,1274,1929,50202,34239,25061,2016,7162,15963,13690,104125,17592,26791,3394,1318,6272,0,842,60867,,,418,603,391,675,1308,618,417,111591,4365,3424,1261,16739,78428,"Cochise County, Arizona",04,003,2015
26,38167,9794,88124,1772,37506,2582,72774,58587,49398,54385,52076,44938,890,1271,6698,1356,2683,45911,28210,20966,2193,5051,17701,11711,115168,25621,23960,2132,619,5079,271,562,69366,,,4578,1319,780,1020,878,650,391,138159,4418,2266,2090,8706,100939,"Coconino County, Arizona",04,005,2015
27,1155161,636612,3257173,228439,80471,166727,1595304,1897240,1256078,1303552,1669895,1463712,44031,19426,32767,28504,114001,1480327,959740,689826,84654,185260,520587,403713,3312181,628065,785484,64830,38345,171011,1732,14846,2029589,532710,268141,48316,37504,36498,24380,26694,10484,6896,4138206,100306,62019,79090,257749,2875043,"Maricopa County, Arizona",04,013,2015
28,79279,16838,184801,2453,5760,2743,38493,150802,77526,77145,64913,57917,341,0,581,1629,1645,83801,55229,40058,5071,10100,28572,21799,174359,23227,46653,4721,4156,13641,0,826,99430,,,1036,1692,2109,1932,2696,624,521,202439,5446,5097,1282,24055,143147,"Mohave County, Arizona",04,015,2015
29,23044,6870,51800,1107,47730,674,73200,30945,37137,37714,,,,,,,,33772,24467,17236,2076,5155,9305,7740,83592,15003,21221,2755,975,4544,114,345,51357,,,2308,1579,1362,1137,1151,719,376,106026,4864,2410,378,7011,71561,"Navajo County, Arizona",04,017,2015
30,261530,179633,776470,36666,37188,29545,415641,444899,327478,337805,368118,325467,11514,6759,10272,7696,19067,395992,241144,168493,21603,51048,154848,122263,828688,153058,190499,16042,11024,49307,456,4707,497247,,,17246,9322,8365,7602,7507,3904,2023,991256,32795,21690,12683,85785,700488,"Pima County, Arizona",04,019,2015
31,118442,64322,314363,17831,21601,6433,156728,204124,140807,129019,119654,103931,659,491,2336,2710,7311,128395,87840,68018,6187,13635,40555,34634,325300,60820,80998,9433,3813,24572,36,1283,187462,,,2092,2945,2801,2973,2652,1594,574,380403,12299,4715,2683,32310,277076,"Pinal County, Arizona",04,021,2015
32,86756,15821,204325,1082,3586,2243,63932,143601,83395,89012,72460,62484,653,1016,1949,533,5882,94920,60923,49455,3531,7937,33997,26840,191176,24053,52037,1948,2947,13523,0,335,110968,,,1879,1421,2291,1493,2361,715,840,220685,5842,5193,2105,26393,157973,"Yavapai County, Arizona",04,025,2015
33,34757,64015,153529,4512,3259,2723,74785,72966,54258,46593,67570,62040,984,339,1570,1228,1315,71751,52480,38080,4438,9962,19271,15915,160695,26770,45800,3813,1545,8449,144,505,95440,,,2284,2814,1579,1037,1297,860,762,197804,5826,5628,1396,14397,133831,"Yuma County, Arizona",04,027,2015
34,90492,21587,219875,4698,3121,8876,103899,114074,75547,81020,110423,99406,41,141,1654,525,4638,91670,65677,53735,3157,8785,25993,22151,193499,24943,58066,3399,3106,9068,130,546,120340,,,1279,2386,491,1071,1067,322,362,248008,3521,4368,6390,14597,168004,"Benton County, Arkansas",05,007,2015
35,39286,,82830,13170,1473,1373,72321,27550,35499,40103,,,,,,,,39826,25151,18396,1461,5294,14675,11544,83483,13456,20597,955,903,5188,0,579,50610,,,1908,780,793,781,485,48,47,103337,3169,2742,828,5823,72681,"Craighead County, Arkansas",05,031,2015
36,48043,,100842,13615,436,1863,77224,39985,43576,45953,,,,,,,,44011,28935,22283,1327,5325,15076,10540,98433,17155,23993,1509,1028,6564,0,8,58967,,,715,1475,1272,1043,742,284,181,119410,3395,2348,1546,8050,83588,"Faulkner County, Arkansas",05,045,2015
37,38416,,84540,7660,395,479,57652,35255,35320,38789,,,,,,,,40134,25513,19287,1695,4531,14621,12487,81024,10047,21472,1830,1447,5881,,,,,,1043,1166,777,765,1607,660,273,96031,3686,3657,1018,9505,67912,"Garland County, Arkansas",05,051,2015
38,14603,,,,,,58281,11958,26021,27909,,,,,,,,26512,16223,10183,1202,4838,10289,9372,57844,11336,12467,2128,422,4199,0,515,34712,,,406,705,847,1304,962,221,83,67649,4032,2374,334,4675,50306,"Jefferson County, Arkansas",05,069,2015
39,30697,,63099,4248,603,469,46643,22169,24721,27033,,,,,,,,26422,21111,16458,1284,3369,5311,4691,55966,5959,17867,807,308,2757,0,158,35201,,,65,431,438,240,172,34,43,70548,1625,1282,277,7786,44538,"Lonoke County, Arkansas",05,085,2015
40,101626,12423,226517,143424,1543,9264,255651,111829,130104,150007,169054,149908,1990,453,2535,1806,4771,157401,95138,62806,6580,25752,62263,53272,314421,55701,72523,7644,4257,15672,150,2115,196937,,,4068,4098,3871,3687,4241,1732,535,386254,15730,8515,8178,28067,269373,"Pulaski County, Arkansas",05,119,2015
41,49447,,105327,8105,497,1683,81154,31638,41617,44547,,,,,,,,43877,29894,23597,1505,4792,13983,11927,94480,11199,26119,945,1735,6536,0,545,58265,,,959,911,552,535,932,372,189,116289,2020,2178,1347,8639,80800,"Saline County, Arkansas",05,125,2015
42,43552,9156,101037,9701,1739,5331,70525,43043,40236,43720,,,,,,,,50203,32529,24293,2093,6143,17674,15183,101494,15457,26248,1869,1689,5871,0,478,62245,,,1241,1996,1116,989,1075,792,367,126793,4851,4931,1381,7505,89144,"Sebastian County, Arkansas",05,131,2015
43,79955,18418,176924,8076,1238,5454,113356,82559,71504,73435,96761,85234,784,213,2401,452,3957,82905,52296,40705,4630,6961,30609,23102,177593,33309,44160,2287,1814,9349,245,949,108990,,,4666,2722,963,760,2167,1032,101,223648,7527,3317,3266,11698,157453,"Washington County, Arkansas",05,143,2015
44,33696,,,,,,49939,26750,28062,30416,,,,,,,,28895,19135,13941,1111,4083,9760,8247,63705,9896,15544,1056,794,4398,11,556,38947,,,1710,512,702,586,872,54,403,78664,3485,2261,843,3718,56574,"White County, Arkansas",05,145,2015
45,263664,187209,701135,180957,10588,474507,807790,280079,384348,404844,547922,476852,114213,14642,25751,12205,44441,571828,383253,285422,30315,67516,188575,138663,1346651,259299,337678,35474,10859,47055,253,3779,804958,142621,107353,13037,12462,8822,8389,8030,3717,2656,1629267,25552,23936,76264,51042,1239522,"Alameda County, California",06,001,2015
46,80330,18127,186531,2581,3154,10559,161994,45752,80235,83617,77780,68661,864,2202,2741,1217,4633,85289,50799,38478,4526,7795,34490,22825,187199,36681,42303,3349,2919,10083,78,583,110566,,,7332,2624,2148,2026,2096,1127,444,222867,7561,6550,2534,15884,164179,"Butte County, California",06,007,2015
47,248063,142816,639657,100354,6112,182666,614213,203260,284388,305489,420959,356000,54177,2416,7983,8300,29916,391996,280469,211693,19377,49399,111527,86408,911206,154695,241881,20022,9568,33814,162,2117,558246,104379,90481,7700,5878,6431,6078,5419,1699,858,1121637,16838,12718,55088,50168,814690,"Contra Costa County, California",06,013,2015
48,72248,12272,162276,1472,1608,7301,116851,49715,65993,65950,66470,59773,1754,716,1365,862,6710,67544,48960,39679,2369,6912,18584,15273,154108,22993,44660,3548,1772,7236,93,91,89990,,,470,1330,968,1177,759,1027,435,183470,2812,2137,7092,15169,131374,"El Dorado County, California",06,017,2015
49,144241,258785,630159,46705,9346,99606,647290,109386,245148,251952,340095,293907,5459,3184,6260,9178,18559,304209,218095,138611,23988,55496,86114,67741,741115,158085,169708,20573,6834,32855,365,5344,462729,185401,123846,13097,14136,11318,9037,8009,2492,1862,963755,21765,21120,10509,36991,658564,"Fresno County, California",06,019,2015
50,50605,7257,108203,1712,6951,4475,93568,35227,51172,51960,,,,,,,,53553,31233,22144,3506,5583,22320,16298,113240,23525,23891,1735,2102,6516,120,579,66266,,,4043,2275,1974,952,1331,417,22,134868,5308,3289,1639,7242,101968,"Humboldt County, California",06,023,2015
51,11369,74054,126599,5113,2557,3377,104246,12763,41309,34457,,,,,,,,45158,34623,22690,3071,8862,10535,9442,137605,30059,30862,5689,1745,7157,0,404,84176,,,2788,2325,1034,1469,2001,1044,724,170342,4110,5585,872,6041,122591,"Imperial County, California",06,025,2015
52,157468,239191,684691,50286,7248,40891,580025,112996,234498,218366,309996,270434,2973,1504,3089,11916,10919,263273,198899,135330,18889,44680,64374,51596,665072,136382,170635,24419,6609,28823,396,4372,409787,,,10438,12359,9218,6509,4498,2380,1036,853693,17527,13985,9226,36072,585655,"Kern County, California",06,029,2015
53,27683,44117,99811,9167,2316,7163,98888,24023,48714,35330,,,,,,,,42692,31355,21231,2960,7164,11337,8308,115956,27483,29127,6004,1559,7534,111,860,63328,,,1248,2332,1124,976,951,247,346,131982,2751,2979,1337,10196,95061,"Kings County, California",06,031,2015
54,22636,7426,50558,1005,2395,483,42540,15097,22889,22290,,,,,,,,26335,15969,11070,1630,3269,10366,7614,53914,8049,13215,1186,1762,4055,,,,,,927,978,671,401,1306,487,357,63880,2652,1967,458,6458,44800,"Lake County, California",06,033,2015
55,1352316,2454872,5285352,836460,71427,1471602,5177736,1354109,2228713,2263481,3916209,3489716,287562,44983,133636,72461,252712,3293095,2205796,1486641,223336,495819,1087299,839926,8286166,1831712,1860855,248637,80858,273790,4854,32166,4977562,2210784,1581911,103879,99089,87367,78822,66866,37449,25099,10103992,208889,172789,254842,274838,7612855,"Los Angeles County, California",06,037,2015
56,25601,43821,126455,4938,1446,2886,102012,18913,36965,43843,,,,,,,,45224,35580,25333,3298,6949,9644,8662,119576,20619,29378,2226,1757,4880,220,574,77426,,,1030,1598,1351,1726,1040,601,0,146337,3097,2953,1442,7583,105205,"Madera County, California",06,039,2015
57,89716,21432,202246,6976,961,15065,128534,82364,79057,84920,92262,80453,14469,1956,5637,917,12762,105887,66125,54253,3612,8260,39762,32333,217259,31806,59964,3886,1817,11391,135,467,130206,,,674,847,294,752,1418,551,169,256740,3721,3316,23479,12648,194884,"Marin County, California",06,041,2015
58,28744,11159,74078,453,4243,2373,57888,19423,29497,30455,,,,,,,,35264,20845,15388,2453,3004,14419,10969,72091,13444,16687,1131,1304,4994,120,526,41589,,,837,1704,901,753,1455,440,0,86694,3333,2769,585,7125,61655,"Mendocino County, California",06,045,2015
59,38224,79608,154331,8873,1519,19689,171153,25343,59484,61337,83079,70356,1630,442,1950,2468,4022,79098,60131,40179,5610,14342,18967,14692,201720,41411,51108,4445,2063,7249,103,2036,126339,,,6304,2631,3510,2378,2213,651,822,265551,6553,6904,2558,10282,177986,"Merced County, California",06,047,2015
60,65865,129624,287032,10672,3036,24390,231226,62704,97794,95754,150300,129913,3954,1531,6215,16200,7000,126904,90182,62673,10112,17397,36722,27893,336862,73617,79585,12259,4564,13255,243,1862,204605,,,3032,3175,3311,1851,2148,1173,534,416859,6191,4636,7506,16185,297139,"Monterey County, California",06,053,2015
61,36506,24878,97452,2941,1115,12061,80350,28010,39600,41230,58834,52747,1327,434,3254,554,3544,49619,33093,25333,2538,5222,16526,13149,117270,20940,29708,2153,1536,5795,0,260,69681,,,1117,706,1415,848,755,423,93,140474,2255,1534,5841,9167,102657,"Napa County, California",06,055,2015
62,41142,,90475,660,2498,1448,64677,26568,36751,39033,,,,,,,,41381,25890,20027,1646,4217,15491,11780,85049,12608,22154,1706,788,5820,0,321,49175,,,902,653,334,830,1077,673,543,97917,2891,2681,1562,8378,72809,"Nevada County, California",06,057,2015
63,648133,546423,1982432,53969,14049,622001,1622402,517617,744541,761678,1352187,1210965,32566,11702,30769,17698,87058,1022542,732314,555753,54554,122007,290228,217764,2580950,477121,669419,70515,23355,94465,779,6773,1548113,437994,332344,24123,24501,18515,19023,17755,8697,7369,3151977,49261,35995,125691,111063,2340059,"Orange County, California",06,059,2015
64,134360,25701,307761,7119,1442,26067,239456,88975,120901,129586,141821,130287,1613,1166,2561,1808,12956,137500,95435,77277,6515,11643,42065,34197,306260,45159,85100,5390,3671,14242,52,682,186695,,,2035,2074,2157,2266,2058,648,873,373028,5253,5659,11353,26492,263160,"Placer County, California",06,061,2015
65,429785,567107,1485957,148768,18900,149939,1394760,413430,621472,626006,859579,729985,13173,3510,15972,12550,52267,714728,519387,380450,43211,95726,195341,156864,1857489,343483,476466,57954,20218,77596,849,7097,1143329,473077,275427,19960,17436,18987,18436,14580,7782,4526,2341423,37832,33222,35223,123413,1621660,"Riverside County, California",06,065,2015
66,334581,171425,897925,147797,8889,233519,914217,255325,413117,435696,572203,508227,18526,6860,12795,8686,35204,530497,347874,237864,32533,77477,182623,145206,1199598,226693,286420,32613,11724,55008,807,5895,738330,126569,68816,15320,15108,14127,13163,10234,4939,2691,1487871,34952,28658,26514,79886,1058953,"Sacramento County, California",06,067,2015
67,318346,556382,1303554,177777,15455,149602,1343467,299736,551940,559981,790085,695547,14722,2728,14556,7529,37365,628798,474771,314943,49038,110790,154027,121352,1656331,342465,387914,51637,18477,69157,2374,12121,1026072,437905,250239,21417,21232,20255,17137,12215,6271,2992,2069420,38942,36437,21284,91425,1453465,"San Bernardino County, California",06,071,2015
68,778650,546554,2335380,168575,17356,387324,1601639,837839,940892,871545,1339616,1209628,55900,9928,44984,25864,109255,1113610,737052,547060,60587,129405,376558,276876,2690607,553661,645750,68185,28889,120025,898,9278,1579467,488409,289409,36559,28561,21380,19434,18780,8688,6184,3208161,54687,46982,90918,229999,2274644,"San Diego County, California",06,073,2015
69,191103,69725,409361,44843,2945,301034,341449,207853,244640,214443,207786,175284,172340,21427,51627,13336,30617,356916,164201,124277,12947,26977,192715,133937,765425,196660,159117,21313,6593,27380,62,880,412042,55922,34774,9718,9012,5432,6289,7896,3587,3559,861066,22771,20941,72792,26276,722201,"San Francisco County, California",06,075,2015
70,118970,150510,418597,48452,3606,110506,460389,83050,176933,184043,257342,215387,4232,1931,4495,3229,12368,223062,166266,117464,15297,33505,56796,45508,561077,106721,139587,15580,5935,24686,367,2324,350533,104247,78415,4607,6663,6122,7766,5434,1563,1108,717502,11909,13263,8241,30266,495960,"San Joaquin County, California",06,077,2015
71,96560,32658,237929,5614,2132,10000,184579,65668,102990,101292,104829,92348,2580,4419,6135,1099,9625,104760,66103,52487,4441,9175,38657,27429,239526,46779,61570,5612,2500,10180,27,23,135224,,,8162,2008,1010,1605,1400,637,469,275003,5806,4270,7126,16861,211524,"San Luis Obispo County, California",06,079,2015
72,152415,96697,389719,18283,2314,213204,363164,116176,171263,170093,308066,268211,41533,5240,10775,5316,21575,263280,185695,143876,13363,28456,77585,57938,628792,113114,166927,14397,6458,20829,120,1198,374909,79144,61382,4884,3793,3605,3021,2882,1298,1405,761535,8794,5200,52569,25754,576993,"San Mateo County, California",06,081,2015
73,98977,101901,350900,9359,3294,25156,244260,92429,122755,125078,172026,141143,6340,5445,10118,3186,12858,144261,94718,72172,7103,15443,49543,34652,361596,77418,88416,10447,3192,11720,56,918,213174,,,8983,3256,3379,2129,2063,949,960,437205,6653,5682,12507,22193,321090,"Santa Barbara County, California",06,083,2015
74,320520,255438,869075,47419,8435,667182,867920,284228,397265,390535,802139,707871,38867,19330,19581,10232,44650,633786,456166,360426,31985,63755,177620,130568,1550919,284133,431375,44761,13003,48961,141,2907,918003,197060,134971,10336,9390,7840,7699,9207,4478,2694,1908803,22913,18165,133277,55066,1425860,"Santa Clara County, California",06,085,2015
75,77964,45922,210341,2288,1985,12048,168534,51333,83105,87731,101088,88132,4818,4417,4312,3767,9440,93317,58166,44623,3219,10324,35151,25857,229084,49083,52528,5572,2552,8607,87,712,133943,,,6103,2408,1704,1705,1797,711,290,272834,6071,3543,8824,10455,209491,"Santa Cruz County, California",06,087,2015
76,70334,8489,155875,2539,4791,6066,126207,42668,64860,67666,62941,56989,514,411,1558,997,3608,69799,44399,32612,4120,7667,25400,19740,148083,23106,36793,3385,2711,9683,0,830,88943,,,2529,1871,1636,2071,1646,625,294,178201,5539,4405,2071,14845,126634,"Shasta County, California",06,089,2015
77,85178,57953,233286,61550,2367,67196,250741,87556,127498,126362,173882,149219,5793,962,1941,1660,7057,145502,103104,71387,8578,23139,42398,33174,353928,68757,85390,9094,4411,15572,133,1292,213217,,,4430,3122,2323,2458,2925,692,762,423555,6191,5728,8106,34214,298224,"Solano County, California",06,095,2015
78,153729,68077,384475,7678,4403,19128,307206,104480,153507,165682,210552,181526,4382,2708,8606,2073,16134,190662,120760,88059,10426,22275,69902,53210,417454,72014,101630,10826,4315,24246,158,1068,249164,,,3046,3012,2725,3650,2984,1259,668,497607,7175,7437,15276,24019,374966,"Sonoma County, California",06,097,2015
79,113536,121546,407401,14771,3860,30326,358006,63395,138754,148078,191952,171057,2463,278,2357,2852,9154,171960,126194,85424,14286,26484,45766,35013,417950,78307,103151,10583,4951,18062,71,2564,259579,,,5116,5767,4812,4876,2808,1297,689,535002,8478,11009,6275,24116,367903,"Stanislaus County, California",06,099,2015
80,21943,14903,67966,1053,939,15125,58846,14431,25033,25565,,,,,,,,32901,23927,18243,1975,3709,8974,7564,75414,10099,21244,2010,831,4878,0,780,46841,,,802,1276,821,753,538,426,401,94904,1824,1950,793,6271,64046,"Sutter County, California",06,101,2015
81,66161,148627,360593,6744,5240,16117,312928,43381,105325,113541,151890,129082,1364,930,3097,2410,4108,134801,104781,69571,11390,23820,30020,23886,339257,71433,82261,7031,4178,10669,446,2323,219371,,,6027,8196,6319,5351,4962,1259,1027,456134,9404,10147,3647,14900,301093,"Tulare County, California",06,107,2015
82,192218,181255,686076,14338,8213,62400,493612,150517,225328,234149,360191,312930,4009,2625,6840,3455,21315,269566,197572,149624,13679,34269,71994,58239,683925,122413,178767,16904,8228,26640,276,3345,414560,136745,109469,4463,4159,3979,3476,3522,1989,929,844132,8576,9212,29006,39773,605065,"Ventura County, California",06,111,2015
83,48935,33330,140351,5669,809,29518,125926,36184,58320,62793,76369,67221,3719,7500,3572,900,4411,73754,44872,33564,2468,8840,28882,19825,174692,37730,38794,3542,1651,5942,69,167,105896,,,8113,1482,938,763,1512,681,56,211311,5051,4769,5603,7995,158792,"Yolo County, California",06,113,2015
84,21485,11015,52039,2375,504,5994,48842,16509,22793,22627,,,,,,,,25361,17711,13252,1581,2878,7650,4979,56890,10271,13698,935,1265,2996,0,92,34629,,,750,893,1039,501,765,89,135,73021,1127,1822,852,7405,45536,"Yuba County, California",06,115,2015
85,125301,98608,409072,15769,6146,18115,256607,155674,141414,144575,214122,188321,8178,208,2090,2829,13615,159313,112264,81902,9928,20434,47049,34542,377315,67160,95741,9947,4650,20896,134,1159,233952,,,3780,4252,2558,3011,1757,605,372,488382,5850,6381,6686,27395,328367,"Adams County, Colorado",08,001,2015
86,190670,59976,452681,64427,3056,34741,259447,269435,193510,201881,283908,258209,14515,664,4585,2229,21738,233937,153588,116383,11471,25734,80349,63858,503757,86827,129722,10201,5324,23618,34,2411,308907,42602,28165,2147,5271,2500,1660,3468,954,654,624678,11647,5346,18057,42682,433547,"Arapahoe County, Colorado",08,005,2015
87,125156,22815,286798,2038,1203,14486,101132,178694,111571,112369,122122,111040,7018,7385,9254,2617,20619,124615,72269,58615,4229,9425,52346,35315,267506,57202,62603,2926,2519,12327,0,411,154163,,,10462,2506,1363,967,1246,378,604,317407,6889,3821,14565,14540,241582,"Boulder County, Colorado",08,013,2015
88,24373,3991,56289,564,43,4476,25889,32835,22278,22029,,,,,,,,25557,17262,14283,1111,1868,8295,6658,51979,8292,14502,654,396,2533,0,191,31760,,,486,307,56,77,51,0,0,64760,383,533,2479,3966,45246,"Broomfield County, Colorado",08,014,2015
