,B01001H_002E,B01001I_002E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B05002_003E,B05002_004E,B05003_009E,B05003_020E,B08006_002E,B08006_003E,B08006_008E,B08006_014E,B08006_015E,B08006_016E,B08006_017E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B11001_007E,B11001_008E,B12001_001E,B12001_003E,B12001_004E,B12001_006E,B12001_009E,B12001_010E,B13002_008E,B13002_009E,B14002_026E,B16001_004E,B16001_005E,B17001_010E,B17001_011E,B17001_012E,B17001_013E,B17001_014E,B17001_015E,B17001_016E,B18101_001E,B19001_002E,B19001_003E,B19001_017E,B21001_002E,B21001_003E,NAME,state,county,year
171,169958,97860,438099,248723,1346,103900,328919,332252,209080,233406,407344,360369,3631,222,2813,8417,25528,290405,219024,164243,14903,39878,71381,58468,702724,119656,188697,16236,5504,25568,260,1945,445436,80945,81302,4176,6266,6195,2798,2469,1145,913,902279,11480,8077,18227,38945,618232,"Gwinnett County, Georgia",13,135,2016
172,58668,28903,168678,14687,412,3451,109554,50951,54332,59790,,,,,,,,62038,45843,34827,3057,7959,16195,12991,154355,25385,41567,4610,1587,7161,152,429,95473,,,1358,691,1814,996,1262,357,178,195842,3148,2188,1743,8916,136432,"Hall County, Georgia",13,139,2016
173,48516,,110602,94657,0,7935,126603,75295,68150,80406,,,,,,,,74473,59014,41768,4106,13140,15459,13535,175120,25680,46320,3548,1404,8307,59,745,111916,,,303,1218,1277,417,942,663,51,220896,3081,2762,3628,15399,147850,"Henry County, Georgia",13,151,2016
174,43130,5445,93711,45011,622,4623,86004,55596,50686,54876,,,,,,,,55901,40617,29474,3778,7365,15284,12675,119486,18246,32141,1650,1920,5448,0,162,74982,,,370,1995,762,750,559,479,494,149733,4237,1531,2202,18041,93591,"Houston County, Georgia",13,153,2016
175,13376,3814,29415,25722,295,940,24631,31083,21546,20165,,,,,,,,22952,15540,10510,924,4106,7412,6088,47214,8152,12798,2144,425,2950,146,184,28217,,,178,213,269,18,268,145,214,56372,1541,1113,365,8744,30434,"Liberty County, Georgia",13,179,2016
176,30776,,67078,44310,256,418,70905,37635,40481,42966,,,,,,,,40835,26786,17818,3220,5748,14049,11831,91580,19198,20014,2463,733,4333,459,1576,56446,,,1998,1104,550,616,716,558,314,107984,6317,1507,1013,8178,75247,"Lowndes County, Georgia",13,185,2016
177,40390,8178,86603,90127,1159,4160,108195,72969,68362,70369,75541,67224,969,92,1039,1555,6871,73051,46130,28370,4029,13731,26921,24047,156216,32551,35007,4850,2027,6489,103,1252,95901,,,1899,2215,1659,2000,2167,309,456,186830,9280,4999,2124,20853,121637,"Muscogee County, Georgia",13,215,2016
178,24201,,,,,,71744,25361,32232,38301,,,,,,,,35825,24742,16697,2536,5509,11083,9252,83436,12798,18917,1596,1721,5066,0,979,54635,,,787,424,1214,618,639,141,0,106203,2505,2911,780,8398,70072,"Newton County, Georgia",13,217,2016
179,55251,,115718,34362,301,533,85135,61404,51289,55264,,,,,,,,53249,42064,29123,3870,9071,11185,9520,121312,17500,31236,1255,2083,6880,0,1167,77359,,,82,317,513,595,410,184,221,154745,1795,1255,1360,10931,102491,"Paulding County, Georgia",13,223,2016
180,35996,5325,76547,114495,584,4084,117456,70629,70987,77196,76366,69372,1790,431,3633,1333,1304,75909,47859,28064,4454,15341,28050,23444,162167,34698,32054,3803,1760,8901,112,1840,99999,,,2609,3553,1231,2094,2499,846,136,191485,8615,5958,1425,20371,128598,"Richmond County, Georgia",13,245,2016
181,13819,,36218,48429,0,1798,42162,38879,26744,32959,,,,,,,,30381,22386,16242,1455,4689,7995,6595,71421,11694,18283,1192,663,2396,,,45524,,,89,343,390,774,759,192,0,88449,2050,1193,965,6609,60070,"Rockdale County, Georgia",13,247,2016
182,19694,,41740,25277,45,1423,46573,18905,22912,25926,,,,,,,,24493,16980,10845,1015,5120,7513,7206,55359,10443,12295,1417,555,3318,0,194,34527,,,1683,1114,537,228,268,94,26,68575,2291,2072,357,4233,48247,"Troup County, Georgia",13,285,2016
183,30158,,,,,,30041,35518,,,,,,,,,,25110,17486,13012,2157,2317,7624,7146,55343,6979,15539,1536,955,3715,0,404,32843,,,345,711,795,854,1007,139,139,66435,2247,2049,990,3480,48910,"Walker County, Georgia",13,295,2016
184,33372,,69810,16332,0,1369,62345,21668,31075,32232,,,,,,,,30715,23737,17316,1156,5265,6978,6012,72191,10419,20951,2095,619,2912,0,1011,44006,,,773,146,547,166,296,195,139,89345,1676,1662,1270,5398,62010,"Walton County, Georgia",13,297,2016
185,29880,18983,90028,4714,1954,1281,61508,22767,28772,29663,,,,,,,,35858,25591,18773,2145,4673,10267,9005,81498,13801,21659,2287,1093,4440,199,185,,,,1103,1128,951,1034,788,562,149,103782,2069,2273,897,3274,73028,"Whitfield County, Georgia",13,313,2016
186,30710,12490,64714,1586,293,47415,112798,59722,68078,67343,72685,62025,1508,263,1548,1038,6854,69818,47584,33869,4096,9619,22234,18404,162426,28305,39928,4774,2859,9118,164,705,96219,,,1352,2075,2491,593,1811,1978,686,196567,4718,4551,4055,14481,140957,"Hawaii County, Hawaii",15,001,2016
187,103587,50370,209223,23269,1636,421281,527754,234819,318939,278774,393147,322361,43874,4313,29357,14375,21028,309169,215927,164634,16092,35201,93242,73853,813027,160403,208607,24339,10028,29763,232,3536,472974,,,4464,3279,2862,3923,5239,2750,2119,946353,15962,9453,31208,76719,665985,"Honolulu County, Hawaii",15,003,2016
188,10910,3862,23326,621,563,24200,40828,19348,23325,22125,,,,,,,,23214,15577,11071,2391,2115,7637,6096,57926,9937,13915,2347,1863,2990,65,329,35278,,,63,403,49,308,780,500,176,71386,1429,806,1603,3162,52534,"Kauai County, Hawaii",15,007,2016
189,25325,9472,60712,422,157,50531,79929,45737,48270,46550,74422,62747,2056,430,1888,563,4243,53612,36383,26628,3438,6317,17229,13487,134559,25026,33697,4038,977,6258,100,367,80906,,,378,779,1223,973,813,612,310,164330,3028,1838,4877,10357,118175,"Maui County, Hawaii",15,009,2016
190,188464,18618,402851,6535,2026,11778,215833,200384,155443,157800,196664,179437,583,4115,2590,1584,15646,167026,106417,86238,6075,14104,60609,50517,354511,55946,98108,8277,3183,19656,0,513,214593,,,3087,3339,1371,1686,1873,1946,963,437600,11598,6483,8292,27211,307716,"Ada County, Idaho",16,001,2016
191,35215,,74610,280,3335,1480,49889,29631,28778,29382,31492,28028,269,722,974,508,1315,30106,19480,15270,1108,3102,10626,8684,65825,10699,16525,1223,607,4528,0,148,41118,,,1242,667,638,474,806,91,176,83267,3019,1588,832,6059,55775,"Bannock County, Idaho",16,005,2016
192,46343,7589,99184,0,843,1521,64935,38994,35017,36130,,,,,,,,38464,27415,22165,2262,2988,11049,9218,82890,11579,24039,1193,645,5024,104,280,53400,,,724,1091,189,290,66,182,109,111042,2296,1281,1691,5870,71450,"Bonneville County, Idaho",16,019,2016
193,73513,26984,171868,48,2689,2978,109021,85412,65390,69181,82994,71594,31,633,1477,1072,4628,69859,47398,37591,3001,6806,22461,17925,159922,24210,43427,4823,1599,8830,0,746,102715,,,2472,1382,1143,2715,1165,989,577,210146,5940,3615,956,13584,135765,"Canyon County, Idaho",16,027,2016
194,69411,,143862,1029,2970,1352,46507,103205,56749,59476,,,,,,,,58875,39927,30666,3161,6100,18948,13944,125011,18884,32567,1810,2153,7381,191,783,75273,,,1471,1345,890,1284,665,212,226,153108,2993,2914,1698,12075,106835,"Kootenai County, Idaho",16,055,2016
195,32629,6638,77172,677,1065,1389,45098,29358,26582,27320,,,,,,,,30119,22053,17849,1525,2679,8066,6425,63882,8086,18416,404,776,3464,15,271,40935,,,1180,712,731,668,293,279,61,82748,1634,1872,857,6375,53948,"Twin Falls County, Idaho",16,083,2016
196,29759,,,,,,50859,14783,,,,,,,,,,27414,18443,14761,1201,2481,8971,7935,54035,7574,15660,448,784,2016,0,273,32752,,,524,739,314,338,337,252,294,65342,1865,1547,1108,3935,47583,"Adams County, Illinois",17,001,2016
197,70399,5695,151060,27686,331,21908,135029,48205,71492,74916,80940,73954,8148,3094,6971,1612,3969,81856,43277,31010,3880,8387,38579,28661,175387,43525,35908,4083,2099,5780,0,277,101564,,,10303,2968,604,952,708,406,197,206456,12065,2958,3929,8779,160385,"Champaign County, Illinois",17,019,2016
198,1078167,670906,2919459,1223763,14508,371491,3216302,812587,1410827,1579205,1740468,1547228,472145,28399,109174,36909,116524,1963973,1176696,794837,100624,281235,787277,650479,4235601,900875,932055,96909,51078,149929,2300,18467,2579533,631774,392152,40150,38639,30132,32861,39141,17618,12236,5155979,163613,89127,149784,163944,3876966,"Cook County, Illinois",17,031,2016
199,40018,5974,86721,7396,117,2439,78440,18915,36975,38295,47939,43684,513,676,2223,644,2550,36690,23365,16802,2346,4217,13325,9108,85703,19071,19106,1809,679,3533,,,50119,,,3117,1409,384,648,553,100,117,103883,2503,1519,1451,5352,76346,"DeKalb County, Illinois",17,037,2016
200,305862,67874,714083,45918,1060,107270,589535,158273,268356,285233,398126,366965,34477,2268,7915,3129,36627,341320,233207,189008,12047,32152,108113,92124,754435,124634,206074,8838,10040,25982,431,412,457810,61336,30577,2786,4254,2824,2598,2515,1682,799,923443,13753,9098,41522,35169,680117,"DuPage County, Illinois",17,043,2016
201,149802,86643,374272,29929,2405,21320,345001,83498,144577,157136,229134,206500,4847,598,2689,4362,13362,175360,129929,101157,7916,20856,45431,36472,417637,72391,114154,10949,4687,15076,330,1686,256597,,,1626,2511,3021,2001,2267,1389,692,528527,8025,5519,16521,20553,371116,"Kane County, Illinois",17,089,2016
202,38495,5893,86918,17306,394,1023,88141,16406,37708,41253,43161,39033,1361,79,1407,1199,1639,39314,26614,20167,1735,4712,12700,9681,88537,16103,21654,1678,1729,3529,0,188,54107,,,649,710,688,551,604,320,486,107888,2623,1196,1021,6424,77670,"Kankakee County, Illinois",17,091,2016
203,43011,11846,100133,8271,350,3882,93769,17119,37157,39942,,,,,,,,40752,33264,22901,2706,7657,7488,6414,95258,14096,26912,3392,734,3699,,,61401,,,427,90,137,239,267,123,0,124365,2038,29,3285,4813,84038,"Kendall County, Illinois",17,093,2016
204,217895,77498,530524,46836,1206,52572,421753,140564,199408,204052,305068,272607,13922,864,9541,2478,26861,244390,176731,141034,9058,26639,67659,55683,562185,97069,154747,7742,5864,21838,120,1941,340370,63503,46144,4584,2709,3256,3125,3552,1202,660,687670,11056,6538,36518,27524,490959,"Lake County, Illinois",17,097,2016
205,47065,5391,104660,3061,102,647,91987,14125,42154,40976,,,,,,,,44753,30051,22626,2396,5029,14702,12649,91648,16564,23680,904,1360,4733,159,262,52849,,,563,922,563,955,517,102,191,107168,2808,2866,730,6413,80486,"LaSalle County, Illinois",17,099,2016
206,124163,20306,284322,3937,253,8478,220457,55819,101626,104147,144493,133154,3427,162,1543,814,9166,110717,80190,64032,5017,11141,30527,24569,246910,39356,68526,3099,3239,10871,53,692,150025,,,997,723,1540,1103,1137,620,265,305844,4508,2867,7732,16049,216668,"McHenry County, Illinois",17,111,2016
207,65900,4771,142803,14364,380,8635,124223,33619,58997,64275,80999,73993,951,571,3809,654,4296,65644,40735,31410,2846,6479,24909,18955,141752,27907,33493,1825,2296,5094,98,407,84528,,,3267,771,1019,523,617,633,243,171172,4333,2412,3789,9059,125639,"McLean County, Illinois",17,113,2016
208,39251,,83242,13359,262,1089,85962,18423,38469,42751,,,,,,,,44002,26865,18352,1910,6603,17137,15038,86947,13371,20356,1432,1262,5981,77,772,53335,,,647,783,614,735,1020,561,55,104060,3545,3161,1293,6624,76114,"Macon County, Illinois",17,115,2016
209,110954,4456,233639,23424,299,3169,179408,77624,95997,104893,112566,103812,1760,183,1948,1379,4715,105465,66801,50114,4924,11763,38664,29539,218049,34110,54406,3766,3485,11957,0,1250,133698,,,2523,2152,1309,1891,1168,645,204,263203,5067,4641,4061,20835,186534,"Madison County, Illinois",17,119,2016
210,62892,4406,135178,33901,618,7607,142164,31509,61875,69809,73219,67557,1950,371,2717,634,3043,73209,45227,31718,2442,11067,27982,24868,147680,26058,34360,1695,2159,8027,0,1042,91008,,,1923,1117,1017,1342,1982,274,105,182641,6522,3954,3323,9513,131042,"Peoria County, Illinois",17,143,2016
211,50972,9057,116660,13890,778,3486,94883,38936,50123,53682,60127,55086,1282,166,1737,1132,1999,60206,38795,28386,2836,7573,21411,18610,117319,19205,30616,1798,1564,5371,0,961,71443,,,651,959,782,800,946,373,359,142367,4415,2651,1413,8643,103839,"Rock Island County, Illinois",17,161,2016
212,80564,5414,168589,77768,712,4473,155604,94437,91221,100345,109190,101459,4685,499,2316,1514,4706,104782,67611,44659,5284,17668,37171,31237,210792,36701,49548,3487,2707,11151,141,1897,131327,,,1932,1448,1585,1463,2189,692,133,255865,8620,5986,4154,23170,172876,"St. Clair County, Illinois",17,163,2016
213,76846,,162397,25993,143,3568,159205,31327,69378,77994,83763,75889,1224,465,1680,1065,3912,82959,50370,35735,3322,11313,32589,27008,160621,27968,37028,1082,2031,8681,27,297,99326,,,1350,1162,1382,1726,1345,355,451,195367,5418,4623,3326,12880,139684,"Sangamon County, Illinois",17,167,2016
214,62028,,128580,1854,311,1408,110567,21098,49950,52568,,,,,,,,56051,38030,29243,2579,6208,18021,15342,109538,14791,31813,1504,1616,5563,172,332,66008,,,303,487,721,261,666,88,115,131930,2567,1636,2209,11001,92966,"Tazewell County, Illinois",17,179,2016
215,30118,,63731,10778,13,860,64522,11428,28727,29458,,,,,,,,31928,20303,14467,1348,4488,11625,10131,62743,10584,15727,1012,872,3785,140,384,37778,,,536,816,953,655,828,86,55,75477,3167,2082,373,4776,54710,"Vermilion County, Illinois",17,183,2016
216,219020,60119,505732,76425,2016,38308,504650,99919,214085,222790,305598,285987,13032,299,3038,3664,14814,228068,171154,135643,8939,26572,56914,47701,546450,92747,148851,7764,4865,22722,57,2195,335381,,,1774,2400,2022,1582,2119,1068,390,682270,7647,4750,19709,29177,482858,"Will County, Illinois",17,197,2016
217,29937,,,,,,49924,16483,,,,,,,,,,26761,16165,12652,875,2638,10596,8904,55288,8718,13985,1037,1066,4021,0,155,32101,,,301,801,326,230,455,98,183,65676,2605,1871,316,6224,46249,"Williamson County, Illinois",17,199,2016
218,96922,18157,226518,35905,217,7285,193072,67336,95717,103239,119618,105666,1779,232,1768,1246,4956,114996,74632,50097,6671,17864,40364,33413,230794,38316,56419,4550,3162,13192,187,1435,140536,,,1727,2188,1474,1720,2367,741,386,282717,8520,6550,3558,14823,203803,"Winnebago County, Illinois",17,201,2016
219,134063,14004,296773,42515,461,14669,242957,100204,120453,132140,162555,146035,1481,293,1630,774,8036,142762,89988,66797,5519,17672,52774,43489,290442,50686,69969,4257,3520,15882,106,1629,181540,,,3442,2461,2031,1994,2005,346,434,366791,9395,7137,4667,20016,253857,"Allen County, Indiana",18,003,2016
220,32498,,68773,1234,38,5864,54425,17674,26479,27956,,,,,,,,31626,20924,16578,1319,3027,10702,9152,64934,9919,17494,648,1148,3630,0,88,38757,,,397,575,646,560,436,301,172,80654,1811,1596,1122,3434,58487,"Bartholomew County, Indiana",18,005,2016
221,47163,,102109,6608,79,457,58552,52972,41245,44140,,,,,,,,42498,28039,21172,2059,4808,14459,12191,93663,14681,22785,2149,1501,5668,0,757,57861,,,366,644,834,360,454,111,300,114438,2105,2175,1329,7738,81557,"Clark County, Indiana",18,019,2016
222,48350,,101294,8952,226,1473,89885,22132,43719,48198,,,,,,,,46720,26626,18873,2269,5484,20094,15688,98492,19674,20581,1484,1023,6119,0,483,57673,,,4301,1072,484,758,727,437,224,114197,5301,3065,1225,5605,88823,"Delaware County, Indiana",18,035,2016
223,74419,16475,180922,11251,1040,2149,138002,46870,63530,66420,86276,73673,565,1297,1835,1354,2396,72487,50774,38199,4684,7891,21713,17601,156979,24433,42185,3558,1805,8631,0,782,98951,,,2240,981,2267,871,629,300,540,201349,3989,3773,1890,8028,139255,"Elkhart County, Indiana",18,039,2016
224,32871,,69860,3954,183,800,39352,35401,28060,30129,,,,,,,,29199,18642,14507,1331,2804,10557,9363,62899,10386,15646,1052,759,3863,0,185,37918,,,843,464,309,263,208,201,242,75961,1468,1651,1360,3933,55972,"Floyd County, Indiana",18,043,2016
225,27063,,58979,4960,240,261,50062,15507,,,,,,,,,,26528,16927,11429,1428,4070,9601,7878,55353,9009,12453,922,799,3873,0,444,34118,,,658,516,787,932,327,191,122,66108,2434,1369,286,3527,49486,"Grant County, Indiana",18,053,2016
226,129888,,276282,11797,322,17484,186563,101230,98469,106468,,,,,,,,118521,84582,69091,4349,11142,33939,27218,243951,30559,76013,3918,1921,8934,14,474,156122,,,230,630,405,1190,597,329,132,315066,2835,2123,14332,14893,213583,"Hamilton County, Indiana",18,057,2016
227,34621,,,,,,61342,10573,26845,27869,,,,,,,,27968,20284,16640,983,2661,7684,5934,59644,7539,18023,1000,886,2774,,,35915,,,119,0,513,486,542,64,17,73091,802,942,1552,6839,49476,"Hancock County, Indiana",18,059,2016
228,67876,,139891,13279,429,4479,112763,37101,54506,55668,,,,,,,,58677,40884,33536,2793,4555,17793,14115,127862,18494,37572,3563,1239,6363,0,275,78799,,,275,258,548,216,327,128,213,156713,2170,749,2888,9606,109959,"Hendricks County, Indiana",18,063,2016
229,34039,,72022,7651,308,271,62141,19072,29765,32927,,,,,,,,34195,22232,15400,1466,5366,11963,10546,67430,9385,17395,1599,655,4745,0,340,41023,,,1078,589,393,826,500,438,45,81692,2519,2316,1258,6521,57186,"Howard County, Indiana",18,067,2016
230,66971,,138849,3880,416,5233,109501,33012,51373,55218,,,,,,,,54542,39238,30622,2958,5658,15304,13613,119866,16847,33494,1310,1806,6160,0,391,75885,,,1217,679,48,447,616,108,0,150337,1349,1345,2554,9776,103485,"Johnson County, Indiana",18,081,2016
231,34387,,75552,958,465,407,57875,18182,28046,29404,,,,,,,,30494,21701,16321,2183,3197,8793,7120,63277,8429,18118,1142,781,3936,212,255,38432,,,310,921,312,401,44,110,33,78403,1009,588,986,4437,55496,"Kosciusko County, Indiana",18,085,2016
232,128982,45851,299056,117223,1531,6144,274050,172139,159832,178468,197001,178061,7323,413,2942,2727,5476,185575,122418,83712,10295,28411,63157,53380,390790,72457,90235,6063,5301,18180,795,2390,242873,,,3387,3472,3329,2317,2931,1447,715,482092,16111,8888,5527,27494,341337,"Lake County, Indiana",18,089,2016
233,44176,3610,91255,11928,610,889,76213,28950,42950,39638,,,,,,,,42074,27635,19158,2512,5965,14439,11480,89718,15954,21237,1675,1327,7776,150,356,50978,,,514,1048,311,440,759,298,40,102444,2567,1998,1206,6424,79618,"LaPorte County, Indiana",18,091,2016
234,54022,,113364,9062,431,554,103035,22940,47352,50971,52468,46899,0,203,1745,483,1956,50964,34186,22984,3742,7460,16778,14170,106144,16625,24663,1435,2023,8351,395,845,63515,,,945,904,1026,826,1082,273,328,125040,3335,3502,824,8782,92185,"Madison County, Indiana",18,095,2016
235,255905,49722,577828,260219,2924,27885,627746,216319,291638,335596,419042,381536,6523,2444,7862,4202,14057,368349,203179,130984,16069,56126,165170,134198,742876,158156,146538,15143,8256,39021,27,6831,466970,,,6605,10363,6106,6890,7223,2078,1529,931182,34836,19892,12734,48301,657745,"Marion County, Indiana",18,097,2016
236,60286,,125427,4068,310,9461,89205,43743,55018,56461,59933,52628,2011,920,5744,537,2017,54513,26582,20718,1358,4506,27931,18779,126698,32767,23272,1507,843,6229,0,121,71422,,,9032,2409,838,800,549,284,0,144416,6264,3491,2669,5875,116584,"Monroe County, Indiana",18,105,2016
237,33167,,,,,,56608,12247,,,,,,,,,,25881,18680,14957,1573,2150,7201,5585,57223,7614,15202,413,1251,3869,,,34314,,,318,507,76,400,624,53,0,68711,860,566,858,4834,49186,"Morgan County, Indiana",18,109,2016
238,69266,8078,153318,5280,224,2055,108692,51487,60360,63363,,,,,,,,62986,44021,33396,3630,6995,18965,15201,137224,21555,36247,1538,2121,6774,62,661,82958,,,487,749,434,301,859,351,338,165911,3264,2301,3207,10521,119354,"Porter County, Indiana",18,127,2016
239,95479,12254,209203,35405,1880,6408,167995,81119,89882,98627,108144,99461,2232,742,4096,754,4710,97071,60971,45666,3308,11997,36100,31015,215745,42323,49017,2915,2282,9885,465,995,133154,,,1664,2496,1703,1801,2085,971,947,266355,8637,5782,3592,14138,190225,"St. Joseph County, Indiana",18,141,2016
240,72307,8319,152857,9666,268,15385,111260,54811,64945,64214,77357,68557,3205,1124,4769,451,2232,68405,40194,30196,2880,7118,28211,18828,154511,38716,32759,2109,1485,5467,0,821,88733,,,8243,1595,1271,751,487,329,205,186459,6688,2785,2620,7341,141601,"Tippecanoe County, Indiana",18,157,2016
241,73699,,155227,15804,310,1990,124578,50628,64652,72066,81051,74100,2261,142,2774,435,1635,74968,44081,29784,3820,10477,30887,24100,148599,25275,32319,1613,2681,10737,145,449,90614,,,1355,1154,1829,1604,1279,342,63,179707,5049,4735,1587,10281,131764,"Vanderburgh County, Indiana",18,163,2016
242,45905,,94021,6808,427,2044,78929,23900,41018,40635,,,,,,,,40328,26116,17745,2174,6197,14212,11380,89049,19161,19838,2084,771,5247,0,900,51666,,,2236,982,562,755,317,306,75,104021,2751,3212,509,7688,77779,"Vigo County, Indiana",18,167,2016
243,28324,,59648,3125,24,718,47433,17152,24056,26596,,,,,,,,26538,16785,12185,1069,3531,9753,7765,54591,8570,12752,515,938,3836,0,333,33828,,,493,487,266,538,883,68,35,65406,1713,2380,695,4708,47266,"Wayne County, Indiana",18,177,2016
244,53325,3021,113334,12012,802,3374,97014,25623,45495,50132,,,,,,,,52479,31056,23961,2707,4388,21423,16287,108531,20223,25813,1308,1392,5338,20,650,64386,,,2145,578,431,1034,843,266,272,131714,4349,1929,1859,8334,96034,"Black Hawk County, Iowa",19,013,2016
245,35628,,76654,1003,102,3579,59914,18513,26987,28553,,,,,,,,33180,21544,18042,1201,2301,11636,9780,64066,9123,19310,130,426,2509,0,41,40993,,,196,412,49,146,166,138,0,83973,943,490,3333,4274,56375,"Dallas County, Iowa",19,049,2016
246,43535,,90491,3496,74,1198,73304,20873,35271,37277,45952,41396,510,152,2580,554,1448,37710,25666,21425,1159,3082,12044,10249,78650,11989,22621,675,894,2929,184,309,47284,,,597,323,567,147,208,130,62,95752,2412,1483,1786,5231,69555,"Dubuque County, Iowa",19,061,2016
247,57481,4306,119612,10314,0,10102,81362,45020,50086,51028,60698,53593,4583,1474,8543,1103,3955,57217,32090,26622,1338,4130,25127,15923,121539,27344,27638,1664,680,3722,0,348,71839,,,4946,1699,1091,459,553,170,289,144956,6965,2877,3422,5090,111916,"Johnson County, Iowa",19,103,2016
248,94363,,198263,12247,239,5323,159076,51854,79041,82711,107803,97230,765,373,2352,1169,3939,89173,55880,45185,3748,6947,33293,25157,178190,29788,47510,2087,1920,8397,160,442,107597,,,1127,1098,392,1414,1134,443,309,219725,4290,3202,4443,12693,156393,"Linn County, Iowa",19,113,2016
249,180845,20207,396575,31968,1315,22224,326875,101336,153129,164240,227990,210119,3801,484,4981,1912,9259,182537,114299,84462,8356,21481,68238,54148,373543,66109,90790,4806,4143,20982,352,1453,231375,,,1114,2436,2420,2504,2007,915,845,469405,8557,5961,10441,23491,330918,"Polk County, Iowa",19,153,2016
250,40262,,88124,1824,630,821,48478,41137,33537,35611,,,,,,,,36094,23384,16881,1894,4609,12710,10414,75430,13460,17599,649,811,5314,0,446,45738,,,413,217,579,322,48,117,189,92583,1655,1812,1488,6763,65065,"Pottawattamie County, Iowa",19,155,2016
251,67010,5717,147577,14802,554,4441,104128,59911,60177,64398,75360,71331,533,217,1417,661,3349,66527,43030,32678,2161,8191,23497,19945,137527,23651,35372,2382,1997,6081,73,676,84471,,,794,1422,969,1386,809,362,245,170596,4627,2819,2622,11104,119570,"Scott County, Iowa",19,163,2016
252,42043,,84190,1423,178,8417,55654,30471,36316,35775,,,,,,,,37350,19711,16799,966,1946,17639,10889,84410,22089,18266,1527,462,2315,,,46351,,,6346,1361,32,171,58,15,100,96402,3964,1597,1763,3393,78119,"Story County, Iowa",19,169,2016
253,37314,9230,87253,3720,723,3154,69095,25562,33358,35460,,,,,,,,38637,25631,17294,1929,6408,13006,11287,80229,15063,18041,1092,1001,4955,85,575,49507,,,907,537,506,436,506,317,109,101865,2295,1758,829,5188,70393,"Woodbury County, Iowa",19,193,2016
254,29618,,62612,1679,704,269,48769,16746,,,,,,,,,,24266,17760,14247,1267,2246,6506,5728,53468,8084,14756,839,856,3298,,,31921,,,148,134,188,456,164,129,99,64397,1041,1013,493,4185,45787,"Butler County, Kansas",20,015,2016
255,46657,3473,97894,4866,1800,6249,66221,43601,44569,45156,60871,56085,1442,318,3009,790,1916,45572,24547,19106,1315,4126,21025,14564,101383,25575,20296,2031,1117,3251,0,242,57856,,,7027,612,500,339,318,380,118,118860,2968,2788,1867,4720,92816,"Douglas County, Kansas",20,045,2016
256,229157,22020,505785,25393,1260,27644,241245,285810,189557,202620,283805,262382,784,593,3968,2454,21585,225606,153710,123981,9218,20511,71896,59189,464275,67523,132987,7409,4038,19980,121,1054,286786,,,2462,1088,2012,1080,1289,763,445,580680,6802,5506,25005,28554,410693,"Johnson County, Kansas",20,091,2016
257,33399,,64838,7435,463,1697,40869,34817,31630,26795,,,,,,,,27174,19865,15648,1506,2711,7309,6505,64383,11240,18164,2107,824,5179,0,490,34720,,,467,86,132,0,517,41,99,72914,1139,698,1482,8932,49954,"Leavenworth County, Kansas",20,103,2016
258,29754,,60227,4370,182,3820,36582,28580,29598,25516,,,,,,,,25523,13674,11823,727,1124,11849,7951,62816,18305,12888,768,158,2419,,,32578,,,4620,838,165,127,226,0,0,67804,2393,761,1191,4967,51265,"Riley County, Kansas",20,161,2016
259,172514,37560,400297,42474,4630,21236,327370,136702,165790,172051,230238,208569,1392,1215,3861,2379,8354,195815,121911,91296,8272,22343,73904,61265,400144,70074,99852,7057,4650,21554,348,1970,248274,,,5374,4344,3328,3049,3241,962,1127,506990,14306,8791,7146,32430,344622,"Sedgwick County, Kansas",20,173,2016
260,63587,11153,143411,14949,1773,2374,122676,46858,61629,67932,78962,69463,1156,30,2114,982,2287,70101,43383,33455,3034,6894,26718,23438,142444,22590,35813,1412,2326,7320,143,616,89010,,,1268,1257,478,1907,587,665,208,174808,3598,3590,2456,12269,122906,"Shawnee County, Kansas",20,177,2016
261,33111,24138,96425,37308,1335,6063,88947,46475,43878,48556,70706,62323,762,0,731,319,2343,58524,38029,23398,4279,10352,20495,17170,124405,25300,27004,2762,1559,6850,82,543,78808,,,1238,1472,1464,1414,1510,203,523,162562,5491,4168,623,7003,110543,"Wyandotte County, Kansas",20,209,2016
262,55840,,117023,2966,426,3410,64618,57960,43631,45934,,,,,,,,46849,36011,27356,2456,6199,10838,8676,100687,14566,29105,858,1222,3942,0,610,63024,,,216,237,264,408,41,274,46,127075,1604,1120,3163,8852,84501,"Boone County, Kentucky",21,015,2016
263,37108,,,,,,62332,15440,,,,,,,,,,29037,20407,15037,1841,3529,8630,7170,64386,8927,16995,751,1293,4134,0,341,38946,,,481,588,273,311,437,94,341,78833,1453,906,775,5955,55294,"Bullitt County, Kentucky",21,029,2016
264,41736,,86613,3601,94,587,56732,33058,34335,36463,40571,35614,547,161,1603,538,2582,36461,24524,16663,1899,5962,11937,10068,76069,13473,17784,800,1370,3879,116,300,46078,,,495,124,374,484,488,384,40,90960,2640,907,1870,5090,67544,"Campbell County, Kentucky",21,037,2016
265,25372,,51567,16784,251,420,34932,35289,27705,23937,,,,,,,,25121,17066,12160,1136,3770,8055,6327,55067,12255,13554,1319,504,3202,0,419,31687,,,2199,201,453,688,586,275,155,62650,3500,1609,685,4666,40128,"Christian County, Kentucky",21,047,2016
